assignments_broken,assignments_kept,collisions_agent_agent,collisions_agent_exogenous,collisions_agent_human,communication_mode,completed_tasks,delay_events,error_msg,experiment,fov_radius,global_replans,global_solver,hard_safety,horizon,human_model,human_passive_wait_steps,immediate_assignments,intervention_rate,local_planner,local_replans,makespan,map_path,map_to_human_model,max_flowtime,max_planning_time_ms,mean_decision_time_ms,mean_flowtime,mean_planning_time_ms,mean_service_time,median_flowtime,mode,near_misses,num_agents,num_humans,p95_decision_time_ms,p95_planning_time_ms,replan_every,replans,run_id,safe_wait_steps,safety_radius,safety_violation_rate,safety_violations,seed,solver_errors,solver_partial_returns,solver_timeout_s,solver_timeouts,status,steps,sum_of_costs,task_allocator,task_completion,throughput,throughput_timeline_len,total_released_tasks,total_wait_steps,violations_agent_attributable,violations_exogenous_attributable,wait_fraction,wall_clock_s,yield_wait_steps
0,312,0,0,0,token,312,0,,token_passing_ablation,4,172,lacam_official,True,20,random_walk,105,0,114.66666666666667,astar,3072,1498,data/maps/warehouse-10-20-10-2-2.map,"{""warehouse-10-20-10-2-2"": ""aisle""}",516.0,15121.356203977484,100.04362877213862,154.4647435897436,201.43330359403694,152.6698717948718,143.0,lifelong,0,50,100,328.5362983326194,43.78590040723791,10,3244,24872d790624e6b0d3905eb5f08c424ebf1fa9e5cdfeb2e7c3acf1ecf0f7097d,365,1,520.6666666666667,781,6,0,0,10.0,2,ok,1500,47633,conflict_aware,0.9659442724458205,0.208,1500,323,2727,0,781,0.03636,154.7511,2362
0,312,0,0,0,token,312,0,,token_passing_ablation,4,158,lacam_official,True,20,random_walk,76,0,105.33333333333333,astar,3029,1497,data/maps/warehouse-10-20-10-2-2.map,"{""warehouse-10-20-10-2-2"": ""aisle""}",398.0,13808.746952970978,120.29523168543044,151.69871794871796,440.66275269473914,150.8846153846154,149.5,lifelong,0,50,100,340.4042005364317,46.13073954533323,10,3187,a3275018b895267f6530f63225aa5ea13566d51055ee7bbb22c7eb6d148c1ac2,304,1,395.3333333333333,593,7,5,0,10.0,0,ok,1500,47076,conflict_aware,0.9842271293375394,0.208,1500,317,1746,0,593,0.02328,184.8796,1442
0,333,0,0,0,priority,333,0,,token_passing_ablation,4,182,lacam_official,True,20,random_walk,51,0,121.33333333333333,astar,4363,1494,data/maps/warehouse-10-20-10-2-2.map,"{""warehouse-10-20-10-2-2"": ""aisle""}",691.0,15112.571246980224,222.60932063357905,170.97597597597598,1233.3674473006145,164.58858858858858,162.0,lifelong,0,50,100,289.135983295273,13365.018406056332,10,4545,bdf4b64c23ab1384c032d4fd35c6c558d8d247d358a801830f1a7e96f7f3ac91,351,1,320.66666666666663,481,2,15,0,10.0,1,ok,1500,54808,conflict_aware,0.9794117647058823,0.222,1500,340,1754,0,481,0.023386666666666667,338.815,1403
0,314,0,0,0,token,314,0,,token_passing_ablation,4,171,lacam_official,True,20,random_walk,71,0,114.0,astar,3606,1490,data/maps/warehouse-10-20-10-2-2.map,"{""warehouse-10-20-10-2-2"": ""aisle""}",451.0,13571.30844698986,132.7283429011004,156.35987261146497,482.6268858367534,153.6687898089172,144.0,lifelong,0,50,100,313.82144049857743,49.85302500426769,10,3777,47d86058b9b06e6e4aee7d4a58535e480491531be263ef1bf09b8a9b3756aead,341,1,453.3333333333333,680,3,6,0,10.0,0,ok,1500,48252,conflict_aware,0.9544072948328267,0.20933333333333334,1500,329,2157,0,680,0.02876,203.7989,1816
0,323,0,0,0,token,323,0,,token_passing_ablation,4,167,lacam_official,True,20,random_walk,70,0,111.33333333333334,astar,3317,1490,data/maps/warehouse-10-20-10-2-2.map,"{""warehouse-10-20-10-2-2"": ""aisle""}",428.0,15118.496979994234,100.75661224778742,150.6625386996904,203.76059120175188,149.77399380804954,142.0,lifelong,0,50,100,303.5947593452874,37.342861585784696,10,3484,5d18b35255743ce1dc370b6ccc5f10bbafb91ce2ac10a7fa9ff5b4bfa2721229,390,1,472.0,708,9,0,0,10.0,2,ok,1500,48377,conflict_aware,0.9670658682634731,0.21533333333333332,1500,334,1680,0,708,0.0224,155.5429,1290
0,333,0,0,0,token,333,0,,token_passing_ablation,4,187,lacam_official,True,20,random_walk,23,0,124.66666666666666,astar,4243,1492,data/maps/warehouse-10-20-10-2-2.map,"{""warehouse-10-20-10-2-2"": ""aisle""}",503.0,14341.283608984668,165.2797902006423,172.94294294294295,743.9432452099129,166.93093093093094,165.0,lifelong,0,50,100,289.64945750194573,8906.974716257395,10,4430,0afdc78cc4e5c56c6120f99deba930ceff74c4a6954c1f3d5d9797a736bbc411,419,1,197.33333333333334,296,2,10,0,10.0,0,ok,1500,55588,conflict_aware,0.9794117647058823,0.222,1500,340,1558,0,296,0.020773333333333335,252.4591,1139
0,314,0,0,0,priority,314,0,,token_passing_ablation,4,175,lacam_official,True,20,random_walk,86,0,116.66666666666667,astar,3967,1470,data/maps/warehouse-10-20-10-2-2.map,"{""warehouse-10-20-10-2-2"": ""aisle""}",463.0,15131.079632032197,279.1460644001684,158.30891719745222,1702.6319433512565,153.4108280254777,151.0,lifelong,0,50,100,341.3993592315819,15048.474277503554,10,4142,74dd6a7bd51347bc82cc0fbc63e88373bd6e3df9380cb2687cee3a62b9133f86,354,1,462.0,693,8,10,0,10.0,10,ok,1500,48171,conflict_aware,0.9721362229102167,0.20933333333333334,1500,323,1780,0,693,0.023733333333333332,423.6568,1426
0,316,0,0,0,token,316,0,,token_passing_ablation,4,176,lacam_official,True,20,random_walk,59,0,117.33333333333333,astar,3870,1484,data/maps/warehouse-10-20-10-2-2.map,"{""warehouse-10-20-10-2-2"": ""aisle""}",463.0,15141.795719973743,232.5861176524777,159.44620253164558,1331.982866574518,154.57911392405063,152.5,lifelong,0,50,100,330.94923797762016,14115.282575483434,10,4046,0ddcb30ecc7e3125b09df31e4e9b5a4930306641277f426f024f85d92c32fb21,377,1,368.66666666666663,553,8,10,0,10.0,6,ok,1500,48847,conflict_aware,0.978328173374613,0.21066666666666667,1500,323,2191,0,553,0.029213333333333334,353.401,1814
0,314,0,0,0,priority,314,0,,token_passing_ablation,4,166,lacam_official,True,20,random_walk,50,0,110.66666666666666,astar,4968,1492,data/maps/warehouse-10-20-10-2-2.map,"{""warehouse-10-20-10-2-2"": ""aisle""}",556.0,15015.542990004178,553.3244832077374,171.04140127388536,4181.552137478945,169.31528662420382,165.5,lifelong,0,50,100,333.6676255683414,14529.98460798699,10,5134,15c7ecdbfb5ce237a177f255da0a4850d767a93f4b582c63d4b64f3185d0f537,784,1,374.0,561,4,49,0,10.0,1,ok,1500,53165,conflict_aware,0.98125,0.20933333333333334,1500,320,2109,0,561,0.02812,834.4864,1325
0,314,0,0,0,token,314,0,,token_passing_ablation,4,178,lacam_official,True,20,random_walk,87,0,118.66666666666667,astar,5089,1497,data/maps/warehouse-10-20-10-2-2.map,"{""warehouse-10-20-10-2-2"": ""aisle""}",561.0,15201.440220000222,553.9175752052106,170.06369426751593,3911.6175734840876,168.328025477707,158.0,lifelong,0,50,100,381.2361320364287,14888.261214771775,10,5267,eeda1b20bd8cb5e6df0e38381510b078c11c1a69849dfef4dce78787a3b67509,793,1,443.33333333333337,665,4,41,0,10.0,9,ok,1500,52855,conflict_aware,0.98125,0.20933333333333334,1500,320,1780,0,665,0.023733333333333332,835.6529,987
