assignments_broken,assignments_kept,collisions_agent_agent,collisions_agent_exogenous,collisions_agent_human,communication_mode,completed_tasks,delay_events,error_msg,experiment,fov_radius,global_replans,global_solver,hard_safety,horizon,human_model,human_passive_wait_steps,immediate_assignments,intervention_rate,local_planner,local_replans,makespan,map_path,map_to_human_model,max_flowtime,max_planning_time_ms,mean_decision_time_ms,mean_flowtime,mean_planning_time_ms,mean_service_time,median_flowtime,method,mode,near_misses,num_agents,num_humans,p95_decision_time_ms,p95_planning_time_ms,replan_every,replans,run_id,safe_wait_steps,safety_radius,safety_violation_rate,safety_violations,seed,solver_errors,solver_partial_returns,solver_timeout_s,solver_timeouts,status,steps,sum_of_costs,task_allocator,task_completion,throughput,throughput_timeline_len,total_released_tasks,total_wait_steps,violations_agent_attributable,violations_exogenous_attributable,wait_fraction,wall_clock_s,yield_wait_steps
0,0,0,0,0,priority,0,0,,budget_sensitivity,4,150,lacam_official,True,20,random_walk,971,0,100.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,10245.91139605036,808.1363940263788,0.0,7180.389656942182,0.0,0.0,rhcr,lifelong,0,200,100,9295.253679231973,10169.414101471193,10,150,4caa48996feed30e38ae724c3759ce758744a6ef0781f4f23b3defc09c2fffdc,0,1,5072.0,7608,9,150,0,1.0,0,ok,1500,0,conflict_aware,0.0,0.0,1500,1244,0,0,7608,0.0,1228.5236,0
0,1225,0,0,0,priority,1225,0,,budget_sensitivity,4,151,lacam_official,True,20,random_walk,0,0,100.66666666666667,astar,15416,1499,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",533.0,1366.8848219676875,649.6683699300823,132.79673469387754,604.6506449316523,131.6742857142857,123.0,no_buffer,lifelong,3674,200,100,1688.9785057486733,1192.2513514873572,10,15567,36ebcd7b140a9f4effd0d0f656e4ddf08870efdf6242913d516d65768989edea,1696,1,0.0,0,9,77,0,1.0,0,ok,1500,161301,conflict_aware,0.9847266881028939,0.8166666666666667,1500,1244,21262,0,0,0.07087333333333333,990.1381,19566
0,1272,0,0,0,priority,1272,0,,budget_sensitivity,4,150,lacam_official,True,20,random_walk,0,0,100.0,astar,15590,1493,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",911.0,1327.5675490149297,674.8257434301777,127.04638364779875,604.5893655321561,126.48506289308176,114.0,no_buffer,lifelong,3971,200,100,1734.1679493692936,1216.2150879681574,10,15740,4537746634bbb3c152f2703e3e195f55b4df1635c89a284672636a83679a399f,2332,1,0.0,0,3,76,0,1.0,0,ok,1500,160889,conflict_aware,0.9829984544049459,0.848,1500,1294,20741,0,0,0.06913666666666667,1027.7265,18409
0,1227,0,0,0,priority,1227,0,,budget_sensitivity,4,150,lacam_official,True,20,random_walk,0,0,100.0,astar,14758,1490,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",503.0,1242.8519699606113,677.3426133674802,127.36837815810921,574.116508733714,127.07416462917685,113.0,no_buffer,lifelong,3909,200,100,1720.3856805164833,1193.9265280059772,10,14908,0a805b3f294434b81412f3bce8fca3f37e551e39ab72b6f655617b14d714703f,1775,1,0.0,0,5,72,0,1.0,0,ok,1500,155920,conflict_aware,0.9699604743083003,0.818,1500,1265,19428,0,0,0.06476,1031.9989,17653
0,1246,0,0,0,priority,1246,0,,budget_sensitivity,4,150,lacam_official,True,20,random_walk,0,0,100.0,astar,14839,1492,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",441.0,1690.9194360487163,685.3149942832533,124.65008025682182,675.6042930483818,124.02166934189407,114.0,no_buffer,lifelong,3063,200,100,1703.1486391031647,1309.424302002298,10,14989,363cc536643821692cf95a88fc3b2a61b7e42aee94302e112b1b0e039f612ccd,1638,1,0.0,0,2,83,0,1.0,0,ok,1500,154531,conflict_aware,0.9912490055688147,0.8306666666666667,1500,1257,17519,0,0,0.058396666666666666,1043.4789,15881
0,1237,0,0,0,priority,1237,0,,budget_sensitivity,4,150,lacam_official,True,20,random_walk,0,0,100.0,astar,14375,1495,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",435.0,1261.1617649672553,679.6407255961482,122.55860953920777,561.210917981031,122.3055780113177,111.0,no_buffer,lifelong,3309,200,100,1568.0942337319707,1207.9123256262392,10,14525,0918e3d57716f4c246620d5f894a897451dcb9bb97a87bcd04a1be9b19ea81c5,1499,1,0.0,0,6,70,0,1.0,0,ok,1500,151292,conflict_aware,0.974015748031496,0.8246666666666667,1500,1270,21788,0,0,0.07262666666666667,1035.0018,20289
0,0,0,0,0,priority,0,0,,budget_sensitivity,4,150,lacam_official,True,20,random_walk,984,0,100.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,10256.171865970828,850.0421648379415,0.0,7617.860057095143,0.0,0.0,rhcr,lifelong,0,200,100,9482.041802839376,10211.963910909253,10,150,ada11f206740ba466095f04c9d8522deeff42fa9d288f31b441d90b6739ed3b3,0,1,5159.333333333334,7739,4,150,0,1.0,0,ok,1500,0,conflict_aware,0.0,0.0,1500,1329,0,0,7739,0.0,1290.6022,0
0,1176,0,0,0,priority,1176,0,,budget_sensitivity,4,150,lacam_official,True,20,random_walk,0,0,100.0,astar,14635,1489,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",517.0,1265.125006029848,696.6196527176847,124.60034013605443,640.4804132587742,123.9702380952381,114.0,no_buffer,lifelong,2981,200,100,1731.14181952551,1214.9001752783079,10,14785,4096c0b583ba10e3612943db0f33b8e62b9f9853fd1dd1384436422a83d69ab8,1224,1,0.0,0,8,81,0,1.0,0,ok,1500,145789,conflict_aware,0.9710982658959537,0.784,1500,1211,18337,0,0,0.061123333333333335,1060.7272,17113
0,1247,0,0,0,priority,1247,0,,budget_sensitivity,4,150,lacam_official,True,20,random_walk,0,0,100.0,astar,16878,1499,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",836.0,1287.8229490015656,767.3519638164435,121.54370489174018,816.8517317696629,120.78027265437049,111.0,no_buffer,lifelong,3082,200,100,1837.0296326116656,1228.4217872744193,10,17028,eb20a81d6e816d179ef2a811a2a0692a754cd9026859831e53e169f1433bd9c5,3649,1,0.0,0,7,104,0,1.0,0,ok,1500,150613,conflict_aware,0.9734582357533177,0.8313333333333334,1500,1281,17343,0,0,0.05781,1167.1858,13694
0,0,0,0,0,priority,0,0,,budget_sensitivity,4,1500,lacam_official,True,20,random_walk,824,0,1000.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,212.9885950125754,147.50805166945793,0.0,68.11823252767014,0.0,0.0,pibt2_fr,lifelong,0,200,100,198.12760810018517,105.6472314230632,10,1500,823737a3f6f388a9a755caf050c84bd32a4581fda4df6ddafe289ce6370ddaa5,0,1,4514.0,6771,0,1500,0,5.0,0,ok,1500,0,conflict_aware,0.0,0.0,1500,1264,0,0,6771,0.0,236.8577,0
0,0,0,0,0,priority,0,0,,budget_sensitivity,4,1500,lacam_official,True,20,random_walk,959,0,1000.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,131.89371902262792,140.54559659368047,0.0,66.07680728162329,0.0,0.0,pibt2_fr,lifelong,0,200,100,196.28182214510161,104.44724438712001,10,1500,46df391de75822cdaaea1a3dd910d87dbd6fbd9889aa6112e6706f554322dba5,0,1,5067.333333333333,7601,1,1500,0,5.0,0,ok,1500,0,conflict_aware,0.0,0.0,1500,1273,0,0,7601,0.0,226.2965,0
0,1293,0,0,0,priority,1293,0,,budget_sensitivity,4,150,lacam_official,True,20,random_walk,0,0,100.0,astar,20312,1478,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",681.0,1284.7007800010033,781.5540451622801,124.08352668213458,942.9545268594908,122.98143851508121,118.0,no_buffer,lifelong,4016,200,100,2018.780948076164,1207.5211770250462,10,20462,7e4eb747c4246adf83cd62b02918393ba93b9af63e83df34097333d5a1bfe700,4494,1,0.0,0,4,122,0,1.0,0,ok,1500,159015,conflict_aware,0.9729119638826185,0.862,1500,1329,15864,0,0,0.05288,1187.785,11370
0,1218,0,0,0,priority,1218,0,,budget_sensitivity,4,154,lacam_official,True,20,random_walk,354,0,102.66666666666667,astar,19500,1496,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",499.0,6265.180543996394,795.7903327651633,150.75944170771757,2439.7314680477925,148.39490968801314,137.0,ours,lifelong,0,200,100,1406.2005487154238,5836.9392159511335,10,19654,14b9e534fe10dcba38c0ca5fd36c64dbb860609f5f93998798a06b99a1b295e1,2860,1,1942.0,2913,1,66,0,5.0,0,ok,1500,180745,conflict_aware,0.9567949725058916,0.812,1500,1273,21444,0,2913,0.07148,1209.8027,18584
0,0,0,0,0,priority,0,0,,budget_sensitivity,4,1500,lacam_official,True,20,random_walk,861,0,1000.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,205.87696001166478,149.17038769523302,0.0,69.87577958699937,0.0,0.0,pibt2_fr,lifelong,0,200,100,199.44251192791853,105.5146649305243,10,1500,26659690bc110a9141deeb5b8a146fbab1f77dec531041a7852ffeb2a182c6b8,0,1,5229.333333333333,7844,2,1500,0,5.0,0,ok,1500,0,conflict_aware,0.0,0.0,1500,1257,0,0,7844,0.0,239.9974,0
0,0,0,0,0,priority,0,0,,budget_sensitivity,4,1500,lacam_official,True,20,random_walk,776,0,1000.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,165.97831796389073,154.72640331978133,0.0,68.94402349674299,0.0,0.0,pibt2_fr,lifelong,0,200,100,199.81582917680498,105.22943546820898,10,1500,8f0706a1650a80e2706d7f521fcdb4a53e359c6083cc124912dd258b24bf874b,0,1,4554.0,6831,3,1500,0,5.0,0,ok,1500,0,conflict_aware,0.0,0.0,1500,1294,0,0,6831,0.0,248.3921,0
0,0,0,0,0,priority,0,0,,budget_sensitivity,4,1500,lacam_official,True,20,random_walk,984,0,1000.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,226.87937400769442,152.72803472401574,0.0,69.66406685971499,0.0,0.0,pibt2_fr,lifelong,0,200,100,199.8110810178332,105.51606322696898,10,1500,215dd2fe853a9827ebc0dc772312fcbdea8b44d2d61087807175c37b2809e134,0,1,5159.333333333334,7739,4,1500,0,5.0,0,ok,1500,0,conflict_aware,0.0,0.0,1500,1329,0,0,7739,0.0,245.2113,0
0,0,0,0,0,priority,0,0,,budget_sensitivity,4,1500,lacam_official,True,20,random_walk,775,0,1000.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,168.39687299216166,148.98246433434542,0.0,69.41157740346777,0.0,0.0,pibt2_fr,lifelong,0,200,100,199.86213905503973,105.86539888463449,10,1500,02eb98ffd595a54b487f75d817d43d2750681ca71e5e1f009467a89d6a47b3ae,0,1,4499.333333333333,6749,7,1500,0,5.0,0,ok,1500,0,conflict_aware,0.0,0.0,1500,1281,0,0,6749,0.0,239.8816,0
0,0,0,0,0,priority,0,0,,budget_sensitivity,4,1500,lacam_official,True,20,random_walk,894,0,1000.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,158.12442998867482,151.9619410878125,0.0,68.9179644153143,0.0,0.0,pibt2_fr,lifelong,0,200,100,199.61732657975517,105.45939369767439,10,1500,f0537bdee088e314b0bf36f9771148b96d7d1925fbadc99a6b019c15ffaa9e01,0,1,5072.666666666667,7609,5,1500,0,5.0,0,ok,1500,0,conflict_aware,0.0,0.0,1500,1265,0,0,7609,0.0,244.2853,0
0,0,0,0,0,priority,0,0,,budget_sensitivity,4,1500,lacam_official,True,20,random_walk,987,0,1000.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,259.9452619906515,153.98121969378553,0.0,69.51123836019542,0.0,0.0,pibt2_fr,lifelong,0,200,100,199.62805644317996,105.94106719945557,10,1500,18a47f9bec7b010154d3132c904ecabdb01589d021dc54accd29e574c3625a76,0,1,5071.333333333333,7607,6,1500,0,5.0,0,ok,1500,0,conflict_aware,0.0,0.0,1500,1270,0,0,7607,0.0,247.2876,0
0,0,0,0,0,priority,0,0,,budget_sensitivity,4,1500,lacam_official,True,20,random_walk,920,0,1000.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,186.04332499671727,151.26136012844896,0.0,68.07625756866764,0.0,0.0,pibt2_fr,lifelong,0,200,100,198.339699281496,104.91389732051175,10,1500,0a24d97c689ec29ebf170b67a8b8bef4851ccbf22c703b26cf5b4094d607f45c,0,1,4654.666666666666,6982,8,1500,0,5.0,0,ok,1500,0,conflict_aware,0.0,0.0,1500,1211,0,0,6982,0.0,242.6936,0
0,0,0,0,0,priority,0,0,,budget_sensitivity,4,1500,lacam_official,True,20,random_walk,928,0,1000.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,195.6751009565778,148.26673555769958,0.0,67.36520493717398,0.0,0.0,pibt2_fr,lifelong,4,200,100,197.27598341414705,105.33632190781645,10,1500,0a71ebe3f292a39421473032cea7d7aa3e6ab66a022d0f03b3d7a9d7bc0b0145,0,1,5170.666666666667,7756,9,1499,0,5.0,0,ok,1500,0,conflict_aware,0.0,0.0,1500,1244,0,4,7752,0.0,238.0264,0
0,1222,0,0,0,priority,1222,0,,budget_sensitivity,4,152,lacam_official,True,20,random_walk,414,0,101.33333333333333,astar,21860,1498,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",534.0,6140.863739012275,861.2052384554021,154.89198036006547,3081.222793158208,153.93780687397708,144.0,ours,lifelong,0,200,100,6307.700212034979,5822.953144292114,10,22012,db527aa14006da1803fe692171f69e61c3d819afa288262b2a7da957151e5f0d,2878,1,2141.3333333333335,3212,0,83,0,5.0,0,ok,1500,188112,conflict_aware,0.9667721518987342,0.8146666666666667,1500,1264,21410,0,3212,0.07136666666666666,1307.9456,18532
0,0,0,0,0,priority,0,0,,budget_sensitivity,4,150,lacam_official,True,20,random_walk,824,0,100.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,10231.314646021929,661.3261919812066,0.0,5726.466327223461,0.0,0.0,rhcr,lifelong,0,200,100,9253.624384768773,10143.683228775626,10,150,758bf7c5a84f0407eb4b554b4f01b29796bc75fe1303a7263a92fc42ac64b661,0,1,4514.0,6771,0,150,0,5.0,0,ok,1500,0,conflict_aware,0.0,0.0,1500,1264,0,0,6771,0.0,1007.6653,0
0,0,0,0,0,priority,0,0,,budget_sensitivity,4,150,lacam_official,True,20,random_walk,776,0,100.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,10239.34410896618,684.6503922002157,0.0,5916.305010452245,0.0,0.0,rhcr,lifelong,0,200,100,9211.273605379392,9995.461519743547,10,150,e6954c5595aadc4282d2b9b4095fc6c8b8b626439e215a8408f1786c7a7e7de2,0,1,4554.0,6831,3,150,0,5.0,0,ok,1500,0,conflict_aware,0.0,0.0,1500,1294,0,0,6831,0.0,1042.5796,0
0,0,0,0,0,priority,0,0,,budget_sensitivity,4,150,lacam_official,True,20,random_walk,959,0,100.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,10235.206593002658,736.0967810629323,0.0,6551.083566493277,0.0,0.0,rhcr,lifelong,0,200,100,9249.067009752616,10169.816135754809,10,150,d5389719bff525bd6157cd205dbf15bfa7c67377ae70edd62f8403a216487ccd,0,1,5067.333333333333,7601,1,150,0,5.0,0,ok,1500,0,conflict_aware,0.0,0.0,1500,1273,0,0,7601,0.0,1119.5335,0
0,0,0,0,0,priority,0,0,,budget_sensitivity,4,150,lacam_official,True,20,random_walk,861,0,100.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,10219.916308007669,806.1661582064893,0.0,7177.728973772998,0.0,0.0,rhcr,lifelong,0,200,100,9242.131713507115,10153.723751191865,10,150,747e079a61d6e46f417ea3c5fd407105708e8fc033583b9f3c0d9c356913481d,0,1,5229.333333333333,7844,2,150,0,5.0,0,ok,1500,0,conflict_aware,0.0,0.0,1500,1257,0,0,7844,0.0,1224.7569,0
0,0,0,0,0,priority,0,0,,budget_sensitivity,4,150,lacam_official,True,20,random_walk,984,0,100.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,10191.135363013018,742.2141976379013,0.0,6504.471355279675,0.0,0.0,rhcr,lifelong,0,200,100,9166.601386090042,9980.077588293352,10,150,7666a9daac48609ce7e5573982cd73f46b5d341b3cecf86fc2d016bb39bd113c,0,1,5159.333333333334,7739,4,150,0,5.0,0,ok,1500,0,conflict_aware,0.0,0.0,1500,1329,0,0,7739,0.0,1128.9451,0
0,1257,0,0,0,priority,1257,0,,budget_sensitivity,4,151,lacam_official,True,20,random_walk,398,0,100.66666666666667,astar,28062,1498,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",593.0,6151.227623980958,925.2860698591685,165.07159904534606,3974.1654054216256,162.98329355608593,151.0,ours,lifelong,0,200,100,6381.3623592752265,5868.804733996512,10,28213,3904069ae1a538110527f29648f63fb43cb183620f304bfec5f885de738e2dde,3947,1,2082.666666666667,3124,3,107,0,5.0,0,ok,1500,204870,conflict_aware,0.9714064914992272,0.838,1500,1294,19389,0,3124,0.06463,1404.0042,15442
0,1220,0,0,0,priority,1220,0,,budget_sensitivity,4,152,lacam_official,True,20,random_walk,434,0,101.33333333333333,astar,24199,1499,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",668.0,6902.066107024439,901.3432208014419,162.21311475409837,3533.1260157173874,159.0655737704918,151.0,ours,lifelong,0,200,100,6314.663107827072,6043.978208734187,10,24351,b379504ae6ce0cce583e8c8debe3e151480dfa0741feb20942bb77ab3760e74b,3440,1,2394.0,3591,9,94,0,5.0,0,ok,1500,194060,conflict_aware,0.9807073954983923,0.8133333333333334,1500,1244,20573,0,3591,0.06857666666666666,1367.7833,17133
0,1226,0,0,0,priority,1226,0,,budget_sensitivity,4,150,lacam_official,True,20,random_walk,347,0,100.0,astar,24939,1499,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",664.0,7163.49834902212,947.9244155018436,157.45758564437193,4038.7679768062662,155.7716150081566,144.0,ours,lifelong,0,200,100,6450.8425292384345,6066.335129915387,10,25089,52cae644df6fb43be899851b6d896152e50a24b761faf964e6769b47d6aa3cdb,3027,1,2040.0,3060,2,106,0,5.0,0,ok,1500,190976,conflict_aware,0.9753381066030231,0.8173333333333334,1500,1257,19138,0,3060,0.06379333333333333,1437.7119,16111
0,1223,0,0,0,priority,1223,0,,budget_sensitivity,4,151,lacam_official,True,20,random_walk,370,0,100.66666666666667,astar,26086,1499,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",528.0,6242.260000028182,943.08546979737,155.6238757154538,3878.5990731160787,155.28209321340964,145.0,ours,lifelong,0,200,100,6454.33596384828,5882.397981506074,10,26237,ab2925dee347d7781b403a4ae071c41dafff60dccd7af5502a55ffe252fe7fa3,3216,1,2080.0,3120,6,104,0,5.0,0,ok,1500,189910,conflict_aware,0.962992125984252,0.8153333333333334,1500,1270,19424,0,3120,0.06474666666666666,1430.6604,16208
0,0,0,0,0,priority,0,0,,budget_sensitivity,4,150,lacam_official,True,20,random_walk,894,0,100.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,10253.782142011914,805.1734635355339,0.0,7109.8852529962705,0.0,0.0,rhcr,lifelong,0,200,100,9170.079465213348,9849.621700638088,10,150,821fa45045ddf8d71765e9fef3fe4c46460a22d503e7ebbb3279d4764f228eab,0,1,5072.666666666667,7609,5,150,0,5.0,0,ok,1500,0,conflict_aware,0.0,0.0,1500,1265,0,0,7609,0.0,1223.6411,0
0,1207,0,0,0,priority,1207,0,,budget_sensitivity,4,160,lacam_official,True,20,random_walk,378,0,106.66666666666667,astar,26577,1499,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",621.0,6258.720473037101,956.3951681642017,162.05385252692625,3694.121478355737,161.30903065451534,152.0,ours,lifelong,0,200,100,6452.032464428339,5864.996032134513,10,26737,9da7a6dbdafcb7ef8630925bf0ee642922f07572ec671e5356d4e01c2cff8eb8,4086,1,2060.0,3090,5,105,0,5.0,0,ok,1500,194700,conflict_aware,0.9541501976284585,0.8046666666666666,1500,1265,19369,0,3090,0.06456333333333333,1450.831,15283
0,0,0,0,0,priority,0,0,,budget_sensitivity,4,150,lacam_official,True,20,random_walk,920,0,100.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,10239.185492973775,821.4131858308878,0.0,7267.153316749027,0.0,0.0,rhcr,lifelong,0,200,100,9152.655376918847,9638.608796079643,10,150,7bd69bc86c5b7707a5e96bd06187142249979ae7b39963edc8dd7de818a59808,0,1,4654.666666666666,6982,8,150,0,5.0,0,ok,1500,0,conflict_aware,0.0,0.0,1500,1211,0,0,6982,0.0,1248.1103,0
0,1277,0,0,0,priority,1277,0,,budget_sensitivity,4,150,lacam_official,True,20,random_walk,350,0,100.0,astar,28486,1499,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",742.0,6149.363233009353,996.8221592049813,159.74158183241974,4349.335420007895,156.98981989036804,150.0,ours,lifelong,0,200,100,6516.914432842168,5822.070043146959,10,28636,4ba8d6a07ac66feb6628741a34f4d0e9654f6d8893e8560bd91082dae708cefb,3625,1,2000.0,3000,4,117,0,5.0,0,ok,1500,200476,conflict_aware,0.9608728367193379,0.8513333333333334,1500,1329,18387,0,3000,0.06129,1511.2043,14762
0,0,0,0,0,priority,0,0,,budget_sensitivity,4,150,lacam_official,True,20,random_walk,775,0,100.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,10235.958899953403,833.0660412887033,0.0,7448.18820381149,0.0,0.0,rhcr,lifelong,0,200,100,9193.900724232662,9649.444850874715,10,150,7063c633be3d0fabb391c39313a351a1cfab5a2dcb5d81e9e2da06096dc58f7c,0,1,4499.333333333333,6749,7,150,0,5.0,0,ok,1500,0,conflict_aware,0.0,0.0,1500,1281,0,0,6749,0.0,1265.2519,0
0,0,0,0,0,priority,0,0,,budget_sensitivity,4,150,lacam_official,True,20,random_walk,987,0,100.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,10230.33619398484,838.0660411129162,0.0,7451.940486536671,0.0,0.0,rhcr,lifelong,0,200,100,9201.496131849126,9657.55399823247,10,150,6a7197684af79253d09383900ba65be240a5da6a336fde07dacdee3dd896ad64,0,1,5071.333333333333,7607,6,150,0,5.0,0,ok,1500,0,conflict_aware,0.0,0.0,1500,1270,0,0,7607,0.0,1272.4887,0
