applied_fov_radius,applied_global_solver,applied_hard_safety,applied_horizon,applied_replan_every,applied_safety_radius,applied_task_allocator,assignments_broken,assignments_kept,auction_epsilon,collisions_agent_agent,collisions_agent_exogenous,collisions_agent_human,communication_mode,completed_tasks,deadlock_count,delay_events,error_msg,experiment,fov_radius,global_no_progress_steps,global_replans,global_solver,hard_safety,horizon,human_model,human_passive_wait_steps,immediate_assignments,intervention_rate,lambda_conflict,local_planner,local_replans,log_violations_timeline,makespan,map_path,map_to_human_model,max_flowtime,max_global_no_progress_streak,max_planning_time_ms,max_rounds,mean_decision_time_ms,mean_flowtime,mean_planning_time_ms,mean_service_time,median_flowtime,method,mode,near_misses,num_agents,num_humans,p95_decision_time_ms,p95_planning_time_ms,replan_every,replans,run_id,safe_wait_steps,safety_radius,safety_violation_rate,safety_violations,seed,solver_errors,solver_partial_returns,solver_timeout_s,solver_timeouts,status,steps,sum_of_costs,task_allocator,task_completion,throughput,throughput_timeline_len,total_released_tasks,total_wait_steps,violations_agent_attributable,violations_agent_timeline_len,violations_exogenous_attributable,violations_exogenous_timeline_len,wait_fraction,wall_clock_s,yield_wait_steps
3,lacam_official,True,40,20,1,congestion_avoidance,0,1170,,0,0,0,priority,1170,42,0,,allocator_comparison_fov3_safe1,3,0,110,lacam_official,True,40,random_walk,272,0,55.0,0.5,astar,8228,True,1975,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",539.0,0,12609.60305086337,5,529.5087273826357,145.62820512820514,2089.983121521602,145.15299145299144,130.0,ours,lifelong,0,150,60,1143.847666028887,11934.25629689591,20,8338,d1ea25dea4acb9477fbfdf74bbf5b1e0a51680792da1002cb2f418e7100dc442,742,1,1026.0,2052,1,19,0,10.0,0,ok,2000,169829,congestion_avoidance,0.967741935483871,0.585,2000,1209,32751,0,2000,2052,2000,0.10917,1077.4234,32009
3,lacam_official,True,40,20,1,congestion_avoidance,0,1183,,0,0,0,priority,1183,44,0,,allocator_comparison_fov3_safe1,3,0,106,lacam_official,True,40,random_walk,233,0,53.0,0.5,astar,8912,True,1985,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",625.0,0,12642.712089931592,5,580.8520730239106,147.07607776838546,3152.316139747371,146.1978021978022,135.0,ours,lifelong,0,150,60,1119.3722483469173,12000.52219175268,20,9018,3cc844c7fc4c984f573f8750e3d6a75e06eb0e18ec13086a4d3265a7b9035487,967,1,959.5,1919,0,28,0,10.0,0,ok,2000,172952,congestion_avoidance,0.9712643678160919,0.5915,2000,1218,33063,0,2000,1919,2000,0.11021,1180.1487,32096
3,lacam_official,True,40,20,1,congestion_avoidance,0,1195,,0,0,0,priority,1195,30,0,,allocator_comparison_fov3_safe1,3,0,107,lacam_official,True,40,random_walk,255,0,53.5,0.5,astar,9870,True,1968,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",860.0,0,12597.226688172668,5,615.9561938459519,148.87531380753137,3847.4447166255595,147.97071129707112,133.0,ours,lifelong,0,150,60,1148.0792965972796,12102.210753643883,20,9977,955139598ae840b8e3ad0a7b90faee498f00f64f0c9c9745853fd7cba88a6cc2,866,1,1000.0,2000,2,35,0,10.0,0,ok,2000,176825,congestion_avoidance,0.9787059787059788,0.5975,2000,1221,31210,0,2000,2000,2000,0.10403333333333334,1250.0978,30344
3,lacam_official,True,40,20,1,congestion_avoidance,0,1195,,0,0,0,priority,1195,25,0,,allocator_comparison_fov3_safe1,3,0,113,lacam_official,True,40,random_walk,241,0,56.5,0.5,astar,10336,True,1987,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",613.0,0,12930.406126892194,5,652.3946118851891,150.43849372384938,4051.071258377185,149.81506276150628,134.0,ours,lifelong,0,150,60,1222.0741268247366,11990.691255358977,20,10449,b2284736696de82005b5fedc25b926e7f1e150c9cf549f99eb15763248f669b3,1389,1,1048.0,2096,5,39,0,10.0,0,ok,2000,179029,congestion_avoidance,0.9851607584501236,0.5975,2000,1213,26810,0,2000,2096,2000,0.08936666666666666,1322.884,25421
3,lacam_official,True,40,20,1,congestion_avoidance,0,1224,,0,0,0,priority,1224,12,0,,allocator_comparison_fov3_safe1,3,0,119,lacam_official,True,40,random_walk,212,0,59.5,0.5,astar,10442,True,1989,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",661.0,0,15125.4934000317,5,670.5622402278241,149.12418300653596,4202.699979685028,147.95669934640523,137.0,ours,lifelong,0,150,60,1207.5614341534674,12672.839142777957,20,10561,523c2283c521e96d5de60ee3d6f1017b507f63c59f32a987ee94c421c391520d,1581,1,944.5,1889,3,40,0,10.0,1,ok,2000,181099,congestion_avoidance,0.9943135662063363,0.612,2000,1231,22708,0,2000,1889,2000,0.07569333333333333,1359.5113,21127
3,lacam_official,True,40,20,1,congestion_avoidance,0,1240,,0,0,0,priority,1240,17,0,,allocator_comparison_fov3_safe1,3,0,108,lacam_official,True,40,random_walk,247,0,54.0,0.5,astar,14102,True,1990,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",492.0,0,12027.95461891219,5,771.5293837217614,156.5,6702.152036158454,155.24435483870968,146.0,ours,lifelong,0,150,60,1092.9782858816907,11949.291576922406,20,14210,fb7cda467419dfd822f6d74d7323d247a5660d83e2313289238f1e2379569ce5,1582,1,1019.5000000000001,2039,4,63,0,10.0,0,ok,2000,192503,congestion_avoidance,0.9779179810725552,0.62,2000,1268,28296,0,2000,2039,2000,0.09432,1561.4756,26714
3,lacam_official,True,40,20,1,congestion_avoidance,0,1195,,0,0,0,priority,1195,32,0,,allocator_comparison_fov3_safe1,3,0,104,lacam_official,True,40,random_walk,272,0,52.0,0.5,astar,10834,True,1998,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",516.0,0,12346.903250785545,5,701.0661322113592,146.89456066945607,4931.4659669225175,146.41338912133892,136.0,ours,lifelong,0,150,60,1222.3803566885178,12059.723847545683,20,10938,bdc9c67f3fa99701264b6d6135c2b47e693ddc8e56cabc7788b8b6c3ad9e8399,1302,1,1111.5,2223,6,44,0,10.0,0,ok,2000,174964,congestion_avoidance,0.9779050736497545,0.5975,2000,1222,29568,0,2000,2223,2000,0.09856,1420.3464,28266
3,lacam_official,True,40,20,1,congestion_avoidance,0,745,,0,0,0,priority,745,8,0,,allocator_comparison_fov3_safe1,3,16,137,lacam_official,True,40,random_walk,87,0,68.5,0.5,astar,3470,True,1983,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",309.0,16,15172.922398895025,5,122.19321691419464,68.59194630872483,1164.0934961062794,68.46174496644295,63.0,ours,lifelong,0,50,20,159.31781860999763,13768.02082131616,20,3607,ab23a84c9d905f70168d144378d0053e854f23c4b3d345b451dd20fb2ce98f51,183,1,450.5,901,0,6,0,10.0,5,ok,2000,51004,congestion_avoidance,0.9946595460614153,0.3725,2000,749,5970,0,2000,901,2000,0.0597,245.0012,5787
3,lacam_official,True,40,20,1,congestion_avoidance,0,1133,,0,0,0,priority,1133,36,0,,allocator_comparison_fov3_safe1,3,0,106,lacam_official,True,40,random_walk,246,0,53.0,0.5,astar,9793,True,1998,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",533.0,0,12483.318901155144,5,668.5609574872069,151.19240953221535,4395.8415188585,150.2541924095322,140.0,ours,lifelong,0,150,60,1265.1597892283462,12105.232175730634,20,9899,af74e255853c3dc9944cb566f282aed68f7f24a3cecfe85113ba17d0c9d02c37,837,1,977.0,1954,8,40,0,10.0,0,ok,2000,170238,congestion_avoidance,0.9860748476936466,0.5665,2000,1149,28528,0,2000,1954,2000,0.09509333333333334,1354.9648,27691
3,lacam_official,True,40,20,1,congestion_avoidance,0,755,,0,0,0,priority,755,5,0,,allocator_comparison_fov3_safe1,3,42,127,lacam_official,True,40,random_walk,68,0,63.5,0.5,astar,3383,True,1957,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",316.0,42,15223.962773103267,5,124.58799372124486,62.10596026490066,1258.7441431769118,61.735099337748345,58.0,ours,lifelong,0,50,20,164.55430592177436,14497.58472461253,20,3510,22cd867ff404d80aa364a10d81e233077f3a2d771e9cbb6b3b5214cc53a45ad6,241,1,442.0,884,2,6,0,10.0,5,ok,2000,46610,congestion_avoidance,0.9973579920739762,0.3775,2000,757,4597,0,2000,884,2000,0.04597,249.7091,4356
3,lacam_official,True,40,20,1,congestion_avoidance,0,1182,,0,0,0,priority,1182,30,0,,allocator_comparison_fov3_safe1,3,0,103,lacam_official,True,40,random_walk,179,0,51.5,0.5,astar,12564,True,1992,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",566.0,0,12592.786340974271,5,696.4041461038869,163.72419627749576,5719.579256512677,160.27749576988157,152.5,ours,lifelong,0,150,60,1201.5584700624458,12050.077101122588,20,12667,734d6a22d77eea37f16208295bf43137961b22a114e32aac48d8ad931f3610a3,1576,1,825.5,1651,9,51,0,10.0,0,ok,2000,189448,congestion_avoidance,0.9882943143812709,0.591,2000,1196,31725,0,2000,1651,2000,0.10575,1411.0323,30149
3,lacam_official,True,40,20,1,congestion_avoidance,0,728,,0,0,0,priority,728,8,0,,allocator_comparison_fov3_safe1,3,57,129,lacam_official,True,40,random_walk,76,0,64.5,0.5,astar,3418,True,1981,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",351.0,39,15136.815684847534,5,161.12453331588767,66.10302197802197,1822.309669747934,65.47115384615384,61.0,ours,lifelong,0,50,20,160.65946468152106,15111.855349782854,20,3547,e69eb33d2a5afa3a6937c2e58747be4dddda8a3cc7e0c8569b69a1f06bc9104b,281,1,423.0,846,1,8,0,10.0,8,ok,2000,47663,congestion_avoidance,0.9958960328317373,0.364,2000,731,6464,0,2000,846,2000,0.06464,322.8583,6183
3,lacam_official,True,40,20,1,congestion_avoidance,0,736,,0,0,0,priority,736,7,0,,allocator_comparison_fov3_safe1,3,64,122,lacam_official,True,40,random_walk,53,0,61.0,0.5,astar,3320,True,1998,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",242.0,58,15114.583649905398,5,141.40676028293092,64.21059782608695,1527.3276479804094,64.02445652173913,60.0,ours,lifelong,0,50,20,177.5489394320175,14181.833165301941,20,3442,1e637df2ff163dfd5e78a855eed9048324602b6b1f80c971530c9600c15a229a,814,1,357.0,714,3,12,0,10.0,1,ok,2000,47122,congestion_avoidance,0.997289972899729,0.368,2000,738,5762,0,2000,714,2000,0.05762,283.3986,4948
3,lacam_official,True,40,20,1,congestion_avoidance,0,787,,0,0,0,priority,787,9,0,,allocator_comparison_fov3_safe1,3,71,133,lacam_official,True,40,random_walk,66,0,66.5,0.5,astar,3209,True,1928,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",280.0,71,15117.123756092042,5,94.65624096663669,66.95298602287167,762.6666194388181,66.65565438373571,60.0,ours,lifelong,0,50,20,153.6114394897595,5339.641008712238,20,3342,98ad3620cb67e362b778116c0f2ec2eeda63b9b4649ae551de9cf0774f79cd65,446,1,439.0,878,4,6,0,10.0,1,ok,2000,52458,congestion_avoidance,0.9949431099873578,0.3935,2000,791,6145,0,2000,878,2000,0.06145,189.956,5699
3,lacam_official,True,40,20,1,congestion_avoidance,0,1212,,0,0,0,priority,1212,10,0,,allocator_comparison_fov3_safe1,3,0,107,lacam_official,True,40,random_walk,240,0,53.5,0.5,astar,12944,True,1983,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",508.0,0,12659.754666034132,5,843.4477522046072,145.83663366336634,6880.587599675441,145.0858085808581,132.5,ours,lifelong,0,150,60,1291.4717461913824,12252.668299619108,20,13051,2a7eec32a8bb38ebf98ad114dcb8e8390296d685448e876e3088d7b42b5d528e,2244,1,1038.0,2076,7,63,0,10.0,0,ok,2000,175844,congestion_avoidance,0.9821717990275527,0.606,2000,1234,24027,0,2000,2076,2000,0.08009,1705.0659,21783
3,lacam_official,True,40,20,1,greedy,0,386,,0,0,0,priority,386,8,0,,allocator_comparison_fov3_safe1,3,12,131,lacam_official,True,40,random_walk,59,0,65.5,,astar,2571,True,1945,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",488.0,12,15135.994520038366,,37.98038871132303,157.71761658031087,140.5116522219032,153.8419689119171,148.5,ours,lifelong,0,50,60,73.9410868496634,39.486630470491946,20,2702,5980c6a66b3846f743c20d774964b9012c30bb16ff73b6218bfc81ce5b23d6ba,116,1,308.0,616,0,0,0,10.0,1,ok,2000,59383,greedy,0.9772151898734177,0.193,2000,395,4068,0,2000,616,2000,0.04068,81.7708,3952
3,lacam_official,True,40,20,1,congestion_avoidance,0,760,,0,0,0,priority,760,7,0,,allocator_comparison_fov3_safe1,3,120,131,lacam_official,True,40,random_walk,43,0,65.5,0.5,astar,3373,True,1879,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",323.0,120,15125.767776975408,5,107.57035852654371,66.44868421052631,999.656172163557,66.3328947368421,61.0,ours,lifelong,0,50,20,159.23758121207356,13726.08961747028,20,3504,a4f4a9f0ba7f9dd5a4ea336dc05cb1043c37069efaa62611cff00d7cb0b7c275,336,1,356.5,713,5,6,0,10.0,3,ok,2000,50413,congestion_avoidance,0.9973753280839895,0.38,2000,762,5842,0,2000,713,2000,0.05842,215.745,5506
3,lacam_official,True,40,20,1,congestion_avoidance,0,760,,0,0,0,priority,760,9,0,,allocator_comparison_fov3_safe1,3,66,131,lacam_official,True,40,random_walk,60,0,65.5,0.5,astar,3381,True,1940,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",322.0,59,15129.550154088065,5,104.75906759197824,67.76973684210526,969.7853668258732,67.6907894736842,61.0,ours,lifelong,0,50,20,153.5153701202944,12757.308025611565,20,3512,faa9fd79b20ff31d8f516b6d69f63a126e5fa474c6af9dd7b54c05aa6a6f2530,251,1,361.5,723,7,6,0,10.0,3,ok,2000,51445,congestion_avoidance,0.9947643979057592,0.38,2000,764,6654,0,2000,723,2000,0.06654,210.1238,6403
3,lacam_official,True,40,20,1,congestion_avoidance,0,737,,0,0,0,priority,737,11,0,,allocator_comparison_fov3_safe1,3,104,127,lacam_official,True,40,random_walk,60,0,63.5,0.5,astar,3483,True,1885,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",256.0,18,15155.669545987621,5,150.54433929012157,64.81139755766621,1694.9494896020271,64.38805970149254,59.0,ours,lifelong,0,50,20,160.90649920515716,15064.00931291282,20,3610,2c86ef5d343c8e229f3911843735b91d32c014080186f53f3def3071265930a1,225,1,369.0,738,6,8,0,10.0,7,ok,2000,47454,congestion_avoidance,0.9932614555256065,0.3685,2000,742,6939,0,2000,738,2000,0.06939,301.728,6714
3,lacam_official,True,40,20,1,greedy,0,389,,0,0,0,priority,389,11,0,,allocator_comparison_fov3_safe1,3,0,116,lacam_official,True,40,random_walk,105,0,58.0,,astar,2703,True,1968,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",457.0,0,15106.389432912692,,84.46514962008223,144.55269922879177,997.7630466576023,143.59383033419024,130.0,ours,lifelong,0,50,60,73.2708140858449,13381.529208621942,20,2819,6c84c887435cb1ef12c2842b576475ae511e9c7d23459fc1dfb5a2090f7aa849,127,1,406.0,812,1,6,0,10.0,2,ok,2000,55858,greedy,0.9873096446700508,0.1945,2000,394,4708,0,2000,812,2000,0.04708,174.9667,4581
3,lacam_official,True,40,20,1,congestion_avoidance,0,736,,0,0,0,priority,736,5,0,,allocator_comparison_fov3_safe1,3,84,121,lacam_official,True,40,random_walk,74,0,60.5,0.5,astar,3677,True,1915,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",367.0,84,15139.574012951925,5,169.77848368906416,66.73233695652173,2098.297250978572,66.48233695652173,59.0,ours,lifelong,0,50,20,157.78027259511873,14595.826339907944,20,3798,7b18e2a439195df7af98e780e648585ed08fc312f96033625bec1fde1a4a584e,388,1,405.0,810,8,13,0,10.0,5,ok,2000,48931,congestion_avoidance,0.997289972899729,0.368,2000,738,6206,0,2000,810,2000,0.06206,340.1907,5818
3,lacam_official,True,40,20,1,congestion_avoidance,0,742,,0,0,0,priority,742,12,0,,allocator_comparison_fov3_safe1,3,114,121,lacam_official,True,40,random_walk,59,0,60.5,0.5,astar,3304,True,1968,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",489.0,79,15164.159976877272,5,162.2954197076615,63.66981132075472,1925.2589742522225,63.339622641509436,56.0,ours,lifelong,0,50,20,168.73625409789383,15096.206595888361,20,3425,09c8844b62093bbd1d69030c8e5f72f0cf238897c77a210ec5247dba8aa92969,420,1,374.0,748,9,9,0,10.0,7,ok,2000,46998,congestion_avoidance,0.9959731543624161,0.371,2000,745,5742,0,2000,748,2000,0.05742,325.2003,5322
3,lacam_official,True,40,20,1,greedy,0,395,,0,0,0,priority,395,6,0,,allocator_comparison_fov3_safe1,3,0,118,lacam_official,True,40,random_walk,90,0,59.0,,astar,2757,True,1977,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",552.0,0,14984.17484597303,,84.36236347351223,145.5974683544304,947.5700270100418,145.49113924050633,135.0,ours,lifelong,0,50,60,71.07621098402888,13047.393318149258,20,2875,536728caac597544e3848e905543b35e27ecc177f96aeb407cf1594e2af07453,154,1,376.0,752,3,8,0,10.0,0,ok,2000,57469,greedy,0.9875,0.1975,2000,400,4192,0,2000,752,2000,0.04192,174.6884,4038
3,lacam_official,True,40,20,1,greedy,0,398,,0,0,0,priority,398,6,0,,allocator_comparison_fov3_safe1,3,0,118,lacam_official,True,40,random_walk,97,0,59.0,,astar,2256,True,1958,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",472.0,0,15124.962570844218,,41.31785787618719,141.53517587939697,276.3165312866538,140.84422110552765,133.0,ours,lifelong,0,50,60,66.63491479121149,36.3674254855141,20,2374,782a4e4b1aebb541ae34f895d033cb8939884b877aec647032b0e0dd4e68515b,103,1,345.5,691,6,1,0,10.0,1,ok,2000,56056,greedy,0.9875930521091811,0.199,2000,403,3919,0,2000,691,2000,0.03919,88.5381,3816
3,lacam_official,True,40,20,1,greedy,0,421,,0,0,0,priority,421,7,0,,allocator_comparison_fov3_safe1,3,0,135,lacam_official,True,40,random_walk,77,0,67.5,,astar,2954,True,1970,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",479.0,0,12811.599374981597,,64.6381864194991,169.82422802850357,497.65853954444606,165.28266033254158,161.0,ours,lifelong,0,50,60,77.80027562985197,62.35379129648206,20,3089,c3069a80db25bd0297ee18c0272144f98888d41aeb1771085340b46bfb86e052,109,1,278.0,556,5,5,0,10.0,0,ok,2000,69584,greedy,0.9767981438515081,0.2105,2000,431,4121,0,2000,556,2000,0.04121,135.3335,4012
3,lacam_official,True,40,20,1,congestion_avoidance,0,1604,,0,0,0,priority,1604,19,0,,allocator_comparison_fov3_safe1,3,0,110,lacam_official,True,40,random_walk,316,0,55.0,0.5,astar,14301,True,1988,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",581.0,0,12778.776458930224,5,912.1242729359074,151.11533665835412,4574.428891185248,150.30423940149626,134.0,ours,lifelong,0,200,60,1591.9929052470252,11721.052080392838,20,14411,84802c0b6bdf1f94c0bf84b858de3688bd841559d8aee4e54fbaf62087b1d1a8,1675,1,1274.5,2549,1,44,0,10.0,0,ok,2000,241088,congestion_avoidance,0.9870769230769231,0.802,2000,1625,40375,0,2000,2549,2000,0.1009375,1848.8142,38700
3,lacam_official,True,40,20,1,greedy,0,398,,0,0,0,priority,398,9,0,,allocator_comparison_fov3_safe1,3,14,124,lacam_official,True,40,random_walk,73,0,62.0,,astar,2713,True,1984,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",615.0,14,15112.360156839713,,117.99115138594061,150.04020100502512,1408.248515566811,149.70603015075378,140.0,ours,lifelong,0,50,60,75.07562616374342,14412.011777213771,20,2837,c5abc24b5f7245387fb30825b8c558c532d66867489e8224fd4e45fadca84149,159,1,283.5,567,4,10,0,10.0,2,ok,2000,59583,greedy,0.9875930521091811,0.199,2000,403,3433,0,2000,567,2000,0.03433,242.392,3274
3,lacam_official,True,40,20,1,greedy,0,428,,0,0,0,priority,428,5,0,,allocator_comparison_fov3_safe1,3,66,164,lacam_official,True,40,random_walk,33,0,82.0,,astar,4584,True,1933,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",553.0,66,13773.752886103466,,164.4198344630422,210.09112149532712,1518.987320762457,197.81542056074767,202.0,ours,lifelong,0,50,60,96.72227568225932,12882.475855993105,20,4748,2d183a63aa28bfed59cc47811054c23fdee4e299bfb84ce9b5ef2f78fc1ba7d5,226,1,113.5,227,2,19,0,10.0,0,ok,2000,84665,greedy,0.9884526558891455,0.214,2000,433,4065,0,2000,227,2000,0.04065,334.8458,3839
3,lacam_official,True,40,20,1,congestion_avoidance,0,1591,,0,0,0,priority,1591,36,0,,allocator_comparison_fov3_safe1,3,0,103,lacam_official,True,40,random_walk,331,0,51.5,0.5,astar,16796,True,1996,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",615.0,0,11812.435252126306,5,971.6011048563523,156.41420490257698,6415.857776341671,155.19924575738528,144.0,ours,lifelong,0,200,60,1483.251793438103,11708.469339786097,20,16899,aed02daacde04fcd0d2fd53533e33787ec995389b30c4d93ff6953cc3c6c9c35,2205,1,1373.5,2747,0,59,0,10.0,0,ok,2000,246922,congestion_avoidance,0.9730886850152906,0.7955,2000,1635,48724,0,2000,2747,2000,0.12181,1967.7322,46519
3,lacam_official,True,40,20,1,greedy,0,410,,0,0,0,priority,410,7,0,,allocator_comparison_fov3_safe1,3,0,121,lacam_official,True,40,random_walk,51,0,60.5,,astar,2972,True,1996,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",663.0,0,14624.607848003507,,76.02329290437046,149.32439024390243,808.4525260189163,149.09024390243903,135.0,ours,lifelong,0,50,60,68.40178886195645,12301.604792941362,20,3093,b5fc729c9e6b64942396b2e663a99e63900ea87b14c3a2aa4e0e6d3746028073,107,1,236.0,472,7,7,0,10.0,0,ok,2000,61127,greedy,0.9927360774818402,0.205,2000,413,3589,0,2000,472,2000,0.03589,157.8831,3482
3,lacam_official,True,40,20,1,greedy,0,408,,0,0,0,priority,408,7,0,,allocator_comparison_fov3_safe1,3,28,126,lacam_official,True,40,random_walk,68,0,63.0,,astar,2471,True,1974,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",534.0,25,15133.693867130205,,58.71355874277651,148.57598039215685,488.6027047843007,148.27450980392157,139.0,ours,lifelong,0,50,60,72.47733460972086,34.447228885255754,20,2597,09a3c276b3667e18848ca107aa541b442fc764ca28c041217157119c87043425,167,1,287.0,574,9,2,0,10.0,2,ok,2000,60496,greedy,0.9855072463768116,0.204,2000,414,4294,0,2000,574,2000,0.04294,123.3547,4127
3,lacam_official,True,40,20,1,greedy,0,405,,0,0,0,priority,405,6,0,,allocator_comparison_fov3_safe1,3,11,122,lacam_official,True,40,random_walk,84,0,61.0,,astar,2695,True,1988,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",440.0,11,15142.688669031486,,126.35173136170488,145.22962962962964,1594.0100845258653,144.6716049382716,133.0,ours,lifelong,0,50,60,77.3401100654155,14818.783789977893,20,2817,3bc05f2d6eaa76e2ecdeec2db36a8c030124f3f2e066242ec3623fccb551d15d,166,1,340.5,681,8,7,0,10.0,6,ok,2000,58592,greedy,0.9902200488997555,0.2025,2000,409,4133,0,2000,681,2000,0.04133,258.8391,3967
