applied_fov_radius,applied_global_solver,applied_hard_safety,applied_horizon,applied_replan_every,applied_safety_radius,applied_task_allocator,assignments_broken,assignments_kept,auction_epsilon,collisions_agent_agent,collisions_agent_exogenous,collisions_agent_human,communication_mode,completed_tasks,deadlock_count,delay_events,error_msg,experiment,fov_radius,global_replans,global_solver,hard_safety,horizon,human_model,human_passive_wait_steps,immediate_assignments,intervention_rate,lambda_conflict,local_planner,local_replans,log_violations_timeline,makespan,map_path,map_to_human_model,max_flowtime,max_planning_time_ms,max_rounds,mean_decision_time_ms,mean_flowtime,mean_planning_time_ms,mean_service_time,median_flowtime,method,mode,near_misses,num_agents,num_humans,p95_decision_time_ms,p95_planning_time_ms,replan_every,replans,run_id,safe_wait_steps,safety_radius,safety_violation_rate,safety_violations,seed,solver_errors,solver_partial_returns,solver_timeout_s,solver_timeouts,status,steps,sum_of_costs,task_allocator,task_completion,throughput,throughput_timeline_len,total_released_tasks,total_wait_steps,violations_agent_attributable,violations_agent_timeline_len,violations_exogenous_attributable,violations_exogenous_timeline_len,wait_fraction,wall_clock_s,yield_wait_steps
4,lacam_official,True,40,20,2,congestion_avoidance,0,790,,0,0,0,priority,790,21,0,,allocator_comparison_fov4_safe2,4,135,lacam_official,True,40,random_walk,288,0,67.5,0.5,astar,7669,True,1987,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",665.0,12828.728670021519,5,364.2492027517292,160.77088607594936,1646.2176565305087,158.65949367088606,148.0,ours,lifelong,0,100,60,788.8319387217051,12022.654658195097,20,7804,fda5723f4b281856d93a6c8f0e370f4112d951573266c7d4714ba4de03e4d3f5,931,2,1660.5,3321,5,18,0,10.0,0,ok,2000,125341,congestion_avoidance,0.9825870646766169,0.395,2000,804,15152,0,2000,3321,2000,0.07576,743.9386,14221
4,lacam_official,True,40,20,2,congestion_avoidance,0,799,,0,0,0,priority,799,21,0,,allocator_comparison_fov4_safe2,4,122,lacam_official,True,40,random_walk,365,0,61.0,0.5,astar,7753,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",684.0,12737.25450807251,5,380.96301082219,156.71964956195245,2008.6630017727568,153.9549436795995,142.0,ours,lifelong,0,100,60,880.80375349964,12344.824154500384,20,7875,00e4510692684c097c06c83b68016549c54595c5eee40af5cb54c06a3581d55b,1102,2,1989.0,3978,2,20,0,10.0,0,ok,2000,123010,congestion_avoidance,0.9815724815724816,0.3995,2000,814,15821,0,2000,3978,2000,0.079105,777.574,14719
4,lacam_official,True,40,20,2,congestion_avoidance,0,781,,0,0,0,priority,781,14,0,,allocator_comparison_fov4_safe2,4,127,lacam_official,True,40,random_walk,300,0,63.5,0.5,astar,7693,True,1991,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",567.0,13251.728788018227,5,411.4821900849929,151.92317541613318,2173.5950262674432,150.02560819462227,138.0,ours,lifelong,0,100,60,953.4267582464963,12762.748128280507,20,7820,a7345cd4c2992f03791ee7ff76788808831384a4862a9ea5c2dae7d9a244d8ff,1087,2,1783.5,3567,1,22,0,10.0,0,ok,2000,117170,congestion_avoidance,0.9811557788944724,0.3905,2000,796,11773,0,2000,3567,2000,0.058865,838.4875,10686
4,lacam_official,True,40,20,2,congestion_avoidance,0,805,,0,0,0,priority,805,17,0,,allocator_comparison_fov4_safe2,4,121,lacam_official,True,40,random_walk,317,0,60.5,0.5,astar,7845,True,1993,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",727.0,12771.072547067888,5,445.8607514668256,151.16273291925467,2758.116335711011,150.0534161490683,140.0,ours,lifelong,0,100,60,899.4655232178047,12390.445588040166,20,7966,be398431bfc07b808a521c8c4b813e6c78fbd60690f2aef2be73f720aa6d6c97,1224,2,1847.0,3694,0,27,0,10.0,0,ok,2000,120793,congestion_avoidance,0.98531211750306,0.4025,2000,817,12724,0,2000,3694,2000,0.06362,907.6177,11500
4,lacam_official,True,40,20,2,congestion_avoidance,0,772,,0,0,0,priority,772,22,0,,allocator_comparison_fov4_safe2,4,115,lacam_official,True,40,random_walk,378,0,57.5,0.5,astar,6751,True,1981,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",566.0,12871.693613007665,5,382.71913730108645,146.13082901554404,1636.8448243719404,145.14378238341968,134.5,ours,lifelong,0,100,60,917.4706981575582,12387.022961885668,20,6866,c819d011e12df18a15b3ff32973ad019e06665b5becee1836d418f5015ea0e70,1243,2,2415.5,4831,6,15,0,10.0,0,ok,2000,112051,congestion_avoidance,0.9784537389100126,0.386,2000,789,14661,0,2000,4831,2000,0.073305,780.7513,13418
4,lacam_official,True,40,20,2,congestion_avoidance,0,833,,0,0,0,priority,833,14,0,,allocator_comparison_fov4_safe2,4,134,lacam_official,True,40,random_walk,352,0,67.0,0.5,astar,8535,True,1997,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",556.0,12695.309404982254,5,488.01334958098596,153.8031212484994,3034.0244125613053,152.29291716686674,144.0,ours,lifelong,0,100,60,799.2126104945781,12336.34760027635,20,8669,80f96c9a674d129d3b4fc27458ac3aae8dc01fbea1f1deab13d51e32625a3bbc,1539,2,1924.0,3848,4,33,0,10.0,0,ok,2000,126860,congestion_avoidance,0.9846335697399528,0.4165,2000,846,12539,0,2000,3848,2000,0.062695,991.74,11000
4,lacam_official,True,40,20,2,congestion_avoidance,0,772,,0,0,0,priority,772,15,0,,allocator_comparison_fov4_safe2,4,120,lacam_official,True,40,random_walk,396,0,60.0,0.5,astar,7556,True,1995,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",556.0,13190.30322600156,5,511.0372134682257,148.75906735751295,3359.2362594713145,148.22150259067357,135.0,ours,lifelong,0,100,60,993.1815925578119,12811.403858376434,20,7676,9e37d719606ff45ddbd9539804e049ba31fa280670d8ce89b533d57cc504f4bb,2245,2,2660.0,5320,3,32,0,10.0,0,ok,2000,114427,congestion_avoidance,0.9759797724399494,0.386,2000,791,13815,0,2000,5320,2000,0.069075,1037.5643,11570
4,lacam_official,True,40,20,2,congestion_avoidance,0,805,,0,0,0,priority,805,15,0,,allocator_comparison_fov4_safe2,4,121,lacam_official,True,40,random_walk,263,0,60.5,0.5,astar,8874,True,1991,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",567.0,12443.802867899649,5,461.6101158259553,157.48695652173913,3124.771489677104,157.19751552795032,147.0,ours,lifelong,0,100,60,789.58614874864,12283.444822998717,20,8995,28ca14ceba4c2343872da8bb675c73be0c0b35f62fa56dfbe8a410958b757f80,1290,2,1645.0,3290,7,31,0,10.0,0,ok,2000,126544,congestion_avoidance,0.9865196078431373,0.4025,2000,816,14063,0,2000,3290,2000,0.070315,938.6142,12773
4,lacam_official,True,40,20,2,congestion_avoidance,0,789,,0,0,0,priority,789,17,0,,allocator_comparison_fov4_safe2,4,122,lacam_official,True,40,random_walk,232,0,61.0,0.5,astar,8994,True,1992,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",526.0,12788.612794945948,5,466.0031639180379,162.79214195183778,3395.8761705892907,160.76932826362483,155.0,ours,lifelong,0,100,60,829.8564977303613,12342.178050801158,20,9116,c1d3b9ba04e35370080818192479f627a08951bab976bb584cd10e8de9e06fe1,1063,2,1506.5,3013,8,34,0,10.0,0,ok,2000,126847,congestion_avoidance,0.98625,0.3945,2000,800,15701,0,2000,3013,2000,0.078505,947.4282,14638
4,lacam_official,True,40,20,2,congestion_avoidance,0,778,,0,0,0,priority,778,18,0,,allocator_comparison_fov4_safe2,4,122,lacam_official,True,40,random_walk,298,0,61.0,0.5,astar,8287,True,1980,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",627.0,12909.983187913895,5,462.2091686427011,154.46786632390746,2948.684111117294,154.23136246786632,145.0,ours,lifelong,0,100,60,963.3246411627624,12688.908502209233,20,8409,8dc2caf533366407bf0198c4ff467fe491d24a4980703060b24997acf82e90d7,1447,2,2085.0,4170,9,29,0,10.0,0,ok,2000,119992,congestion_avoidance,0.9810844892812106,0.389,2000,793,13889,0,2000,4170,2000,0.069445,939.8824,12442
4,lacam_official,True,40,20,2,congestion_avoidance,0,1184,,0,0,0,priority,1184,39,0,,allocator_comparison_fov4_safe2,4,121,lacam_official,True,40,random_walk,530,0,60.5,0.5,astar,11078,True,1998,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",509.0,11997.960910899565,5,690.2947982586338,150.61908783783784,2744.426193457551,150.1545608108108,135.0,ours,lifelong,0,150,60,1407.7254422591068,11721.758514060639,20,11199,19f20c3220c6a36ae2cb85fdd2a111c01f314ceedda37f518a8a73c62eaf9410,1921,2,3235.5,6471,1,28,0,10.0,0,ok,2000,177783,congestion_avoidance,0.9793217535153019,0.592,2000,1209,28050,0,2000,6471,2000,0.0935,1403.821,26129
4,lacam_official,True,40,20,2,congestion_avoidance,0,1191,,0,0,0,priority,1191,27,0,,allocator_comparison_fov4_safe2,4,122,lacam_official,True,40,random_walk,420,0,61.0,0.5,astar,13579,True,1998,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",621.0,11867.538269027136,5,745.2791596348397,158.9101595298069,3815.013186465071,157.575986565911,148.0,ours,lifelong,0,150,60,1308.2924226066098,11720.564249320887,20,13701,d5d0ae9b76828c952c4521916b6d58b705f00e7a3452319d52379f547e083ce8,2455,2,2572.5,5145,0,40,0,10.0,0,ok,2000,187673,congestion_avoidance,0.9778325123152709,0.5955,2000,1218,27882,0,2000,5145,2000,0.09294,1514.0056,25427
4,lacam_official,True,40,20,2,congestion_avoidance,0,1190,,0,0,0,priority,1190,28,0,,allocator_comparison_fov4_safe2,4,110,lacam_official,True,40,random_walk,481,0,55.0,0.5,astar,13906,True,1983,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",559.0,11931.129598990083,5,768.0144671009039,160.7453781512605,5020.147167656317,159.44873949579832,146.0,ours,lifelong,0,150,60,1354.0848524542525,11803.926618688274,20,14016,465a601397e1cfccb5c611413abfbebd04d4ccd8cfd24442053151621cf4703f,1949,2,2903.5,5807,2,48,0,10.0,0,ok,2000,189744,congestion_avoidance,0.9746109746109746,0.595,2000,1221,31714,0,2000,5807,2000,0.10571333333333334,1559.2767,29765
4,lacam_official,True,40,20,2,congestion_avoidance,0,1195,,0,0,0,priority,1195,15,0,,allocator_comparison_fov4_safe2,4,130,lacam_official,True,40,random_walk,482,0,65.0,0.5,astar,14075,True,1994,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",529.0,12166.52534995228,5,766.0346441808506,161.23430962343096,4022.3625911811655,160.06276150627616,148.0,ours,lifelong,0,150,60,1411.0336008190643,11841.084632492857,20,14205,27f213ce58e015f2609ed91f5e88ac76304d87df5bf646e4b2f650539b5b3249,2542,2,2965.0,5930,5,45,0,10.0,0,ok,2000,191275,congestion_avoidance,0.9851607584501236,0.5975,2000,1213,25431,0,2000,5930,2000,0.08477,1555.2893,22889
4,lacam_official,True,40,20,2,congestion_avoidance,0,1218,,0,0,0,priority,1218,14,0,,allocator_comparison_fov4_safe2,4,136,lacam_official,True,40,random_walk,462,0,68.0,0.5,astar,14658,True,1996,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",533.0,14621.98347307276,5,807.4786045237561,158.26518883415434,4368.959527624504,156.97619047619048,145.0,ours,lifelong,0,150,60,1380.9483452991117,11995.764665509341,20,14794,6d55dc2c2e096960c4e7cde4db005b4cd853534c6ca99bf47c65ad3f0570b2da,2622,2,2989.5,5979,3,50,0,10.0,0,ok,2000,191197,congestion_avoidance,0.9894394800974817,0.609,2000,1231,20982,0,2000,5979,2000,0.06994,1638.1722,18360
4,lacam_official,True,40,20,2,congestion_avoidance,0,1241,,0,0,0,priority,1241,14,0,,allocator_comparison_fov4_safe2,4,119,lacam_official,True,40,random_walk,470,0,59.5,0.5,astar,15145,True,1997,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",669.0,11830.719311954454,5,846.0561664755805,157.59226430298148,5424.672665383604,156.47864625302176,150.0,ours,lifelong,0,150,60,1265.3146777593063,11658.395791566,20,15264,c5109d004424f69fdb967523231e2b56c2f8c98a41c762cd3e90fcdfdd8e9800,2743,2,2801.0,5602,4,56,0,10.0,0,ok,2000,194190,congestion_avoidance,0.9787066246056783,0.6205,2000,1268,24079,0,2000,5602,2000,0.08026333333333334,1715.4423,21336
4,lacam_official,True,40,20,2,congestion_avoidance,0,749,,0,0,0,priority,749,4,0,,allocator_comparison_fov4_safe2,4,166,lacam_official,True,40,random_walk,119,0,83.0,0.5,astar,5309,True,1970,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",438.0,15135.966134956107,5,143.78235118841985,73.52870493991989,1117.857437477032,73.39919893190921,67.0,ours,lifelong,0,50,20,176.39608305180445,13689.857258199481,20,5475,050ca40e3f7d3ab41a017b4e9c1a1958fc6717a20b7884087a2a6ef63186b37c,619,2,1072.5,2145,0,11,0,10.0,2,ok,2000,54976,congestion_avoidance,1.0,0.3745,2000,749,5455,0,2000,2145,2000,0.05455,288.3022,4836
4,lacam_official,True,40,20,2,congestion_avoidance,0,1195,,0,0,0,priority,1195,27,0,,allocator_comparison_fov4_safe2,4,115,lacam_official,True,40,random_walk,466,0,57.5,0.5,astar,13107,True,1995,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",571.0,11982.620050082915,5,800.0406291640829,151.35648535564854,4534.260136502511,150.53389121338913,136.0,ours,lifelong,0,150,60,1424.049232562538,11682.22722740611,20,13222,de90c4cd49ecfea8ba2d3614f292f14b89722e9f7dbf475da17134cbac4cedd3,1963,2,2919.0,5838,6,45,0,10.0,0,ok,2000,179888,congestion_avoidance,0.9779050736497545,0.5975,2000,1222,27336,0,2000,5838,2000,0.09112,1623.331,25373
4,lacam_official,True,40,20,2,congestion_avoidance,0,729,,0,0,0,priority,729,7,0,,allocator_comparison_fov4_safe2,4,152,lacam_official,True,40,random_walk,127,0,76.0,0.5,astar,5258,True,1960,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",581.0,15134.314586990513,5,193.45399491488934,68.65843621399176,1796.4256781744648,68.09465020576131,62.0,ours,lifelong,0,50,20,191.34390379767862,14429.905996407615,20,5410,cede2a1efa905b976598ed62686e867b04a2143802e05949f3f0c7b3c3b92ec4,935,2,1334.0,2668,1,17,0,10.0,2,ok,2000,49641,congestion_avoidance,0.9972640218878249,0.3645,2000,731,4773,0,2000,2668,2000,0.04773,387.65,3838
4,lacam_official,True,40,20,2,congestion_avoidance,0,1123,,0,0,0,priority,1123,24,0,,allocator_comparison_fov4_safe2,4,113,lacam_official,True,40,random_walk,437,0,56.5,0.5,astar,13387,True,1996,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",584.0,12004.3032229878,5,800.9176760332775,159.48886910062333,4816.454952957719,158.2965271593945,145.0,ours,lifelong,0,150,60,1444.4059355417266,11772.217346169055,20,13500,df3d38369343d67cc8c351e76097ff0fa46ba9670e005c55447853ec70d62c6b,1927,2,2964.0,5928,8,47,0,10.0,0,ok,2000,177767,congestion_avoidance,0.9773716275021758,0.5615,2000,1149,26036,0,2000,5928,2000,0.08678666666666666,1625.0107,24109
4,lacam_official,True,40,20,2,congestion_avoidance,0,1172,,0,0,0,priority,1172,22,0,,allocator_comparison_fov4_safe2,4,113,lacam_official,True,40,random_walk,329,0,56.5,0.5,astar,16990,True,1970,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",671.0,11783.031177939847,5,796.9111712027225,178.30204778156997,5827.589747263119,173.62883959044368,166.5,ours,lifelong,0,150,60,1221.7610766994767,11628.014239203185,20,17103,71b2bcb93564ecfe941ba4e60909c2a9c8e5b062ecd9d9f19efdbbaa69be20de,2600,2,2073.0,4146,9,58,0,10.0,0,ok,2000,203493,congestion_avoidance,0.979933110367893,0.586,2000,1196,31616,0,2000,4146,2000,0.10538666666666667,1617.3588,29016
4,lacam_official,True,40,20,2,congestion_avoidance,0,756,,0,0,0,priority,756,3,0,,allocator_comparison_fov4_safe2,4,157,lacam_official,True,40,random_walk,153,0,78.5,0.5,astar,5233,True,1888,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",307.0,15120.600858004764,5,125.56709534378024,68.41402116402116,914.2875139732032,68.07275132275132,63.0,ours,lifelong,0,50,20,187.90895583224483,13714.203085936606,20,5390,4b819808384c5136f6d78b2ec4a2dd0bbaac199bcf22b686adfe4218bea0735d,654,2,1482.0,2964,2,9,0,10.0,1,ok,2000,51463,congestion_avoidance,0.9986789960369881,0.378,2000,757,4980,0,2000,2964,2000,0.0498,251.8744,4326
4,lacam_official,True,40,20,2,congestion_avoidance,0,1218,,0,0,0,priority,1218,15,0,,allocator_comparison_fov4_safe2,4,112,lacam_official,True,40,random_walk,420,0,56.0,0.5,astar,16087,True,1991,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",558.0,12433.189569041133,5,907.8005251509603,160.95566502463055,6858.47032410259,159.58374384236453,153.0,ours,lifelong,0,150,60,1349.1116095043253,11769.673538015923,20,16199,7a50bad0241ef5098a2eacac3cab38062cc6cc4a6941de2f7a71236acf1d4692,2788,2,2526.5,5053,7,67,0,10.0,0,ok,2000,194373,congestion_avoidance,0.9870340356564019,0.609,2000,1234,28923,0,2000,5053,2000,0.09641,1838.9601,26135
4,lacam_official,True,40,20,2,congestion_avoidance,0,734,,0,0,0,priority,734,5,0,,allocator_comparison_fov4_safe2,4,150,lacam_official,True,40,random_walk,162,0,75.0,0.5,astar,4955,True,1890,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",578.0,14991.144669009373,5,156.21731558273314,67.40463215258856,1324.8697736416943,67.18392370572207,63.0,ours,lifelong,0,50,20,188.99951583589424,13873.397808754815,20,5105,39e89cddd597f45b07c80504c482a72db73b303c50656c1f8ef4878e35e591c0,924,2,1382.0,2764,3,14,0,10.0,0,ok,2000,49313,congestion_avoidance,0.994579945799458,0.367,2000,738,4996,0,2000,2764,2000,0.04996,313.1783,4072
4,lacam_official,True,40,20,2,congestion_avoidance,0,763,,0,0,0,priority,763,4,0,,allocator_comparison_fov4_safe2,4,164,lacam_official,True,40,random_walk,136,0,82.0,0.5,astar,5252,True,1970,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",382.0,14714.274888043292,5,115.38341567118187,70.80340760157274,773.4332023637097,70.69986893840105,66.0,ours,lifelong,0,50,20,182.13777958881107,10853.351637534724,20,5416,5c27f63a10f19ef45dcb11999122482078317c5bd9e806806ba8722d79cc6a37,533,2,1346.0,2692,7,9,0,10.0,0,ok,2000,53944,congestion_avoidance,0.9986910994764397,0.3815,2000,764,4596,0,2000,2692,2000,0.04596,231.5015,4063
4,lacam_official,True,40,20,2,congestion_avoidance,0,758,,0,0,0,priority,758,6,0,,allocator_comparison_fov4_safe2,4,163,lacam_official,True,40,random_walk,141,0,81.5,0.5,astar,5467,True,1938,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",353.0,14514.442690997384,5,163.05186287581455,70.94195250659631,1363.8908076928528,70.81266490765171,66.0,ours,lifelong,0,50,20,176.00520365522243,13634.718589356635,20,5630,d5f8bc3ae52cf42cb818fd43430cda007145027cdae1cc67bdd47ee9668955e0,744,2,1137.5,2275,5,16,0,10.0,0,ok,2000,53676,congestion_avoidance,0.994750656167979,0.379,2000,762,6319,0,2000,2275,2000,0.06319,326.8451,5575
4,lacam_official,True,40,20,2,congestion_avoidance,0,788,,0,0,0,priority,788,4,0,,allocator_comparison_fov4_safe2,4,170,lacam_official,True,40,random_walk,106,0,85.0,0.5,astar,6000,True,1938,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",252.0,15131.197983049788,5,174.929906694917,70.44416243654823,1417.4624821629977,70.16878172588832,66.0,ours,lifelong,0,50,20,170.95949599170126,13877.474158280527,20,6170,28c67327eb73011e69d7162c4ba5a87d3862347a6bc0a294e71a2df1928b492a,837,2,1222.0,2444,4,15,0,10.0,2,ok,2000,55293,congestion_avoidance,0.9962073324905183,0.394,2000,791,4607,0,2000,2444,2000,0.04607,350.63,3770
4,lacam_official,True,40,20,2,congestion_avoidance,0,735,,0,0,0,priority,735,8,0,,allocator_comparison_fov4_safe2,4,156,lacam_official,True,40,random_walk,139,0,78.0,0.5,astar,5562,True,1962,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",277.0,14847.204747027718,5,141.950859074248,71.7156462585034,1151.6725880053575,71.38503401360545,66.0,ours,lifelong,0,50,20,178.2631108420901,12833.998555259313,20,5718,692ef12311c3049669d365aac57d00caf322f340eed3e42ccc7857043cfdb116,674,2,1225.5,2451,8,13,0,10.0,0,ok,2000,52468,congestion_avoidance,0.9959349593495935,0.3675,2000,738,6499,0,2000,2451,2000,0.06499,284.6381,5825
4,lacam_official,True,40,20,2,congestion_avoidance,0,741,,0,0,0,priority,741,8,0,,allocator_comparison_fov4_safe2,4,145,lacam_official,True,40,random_walk,148,0,72.5,0.5,astar,5324,True,1973,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",262.0,15087.898155907169,5,197.46585427469108,67.57354925775978,1955.6416185781488,67.20377867746289,63.0,ours,lifelong,0,50,20,190.66033838316798,14485.183367622085,20,5469,cf11a0299c3df676708a4d62e66fece4ac96e6ca95326758bba276d120b032cc,701,2,1300.5,2601,6,19,0,10.0,1,ok,2000,49798,congestion_avoidance,0.9986522911051213,0.3705,2000,742,5444,0,2000,2601,2000,0.05444,395.6635,4743
4,lacam_official,True,40,20,2,greedy,0,387,,0,0,0,priority,387,4,0,,allocator_comparison_fov4_safe2,4,169,lacam_official,True,40,random_walk,111,0,84.5,,astar,4012,True,1968,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",617.0,14872.158564045094,,76.69062978989678,182.5762273901809,363.61853192979197,178.12144702842377,167.0,ours,lifelong,0,50,60,111.8951579032,47.695597587153316,20,4181,b5fb1e0ecd4f2a201953f691ef69159a1e1abf79b9e0c08a904825033c53c6dc,445,2,600.0,1200,0,4,0,10.0,0,ok,2000,68933,greedy,0.979746835443038,0.1935,2000,395,4023,0,2000,1200,2000,0.04023,161.066,3578
4,lacam_official,True,40,20,2,greedy,0,390,,0,0,0,priority,390,8,0,,allocator_comparison_fov4_safe2,4,122,lacam_official,True,40,random_walk,147,0,61.0,,astar,3375,True,1986,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",528.0,14641.261055017821,,95.20107610500418,152.63333333333333,897.0403002410914,151.72820512820513,139.5,ours,lifelong,0,50,60,98.42515102354804,12759.453710226806,20,3497,22ed6c6eca7d93b241bc74ef0179a99a34939254b2dc8bb0105bfd142c52e42a,347,2,874.0,1748,1,8,0,10.0,0,ok,2000,59174,greedy,0.9898477157360406,0.195,2000,394,4430,0,2000,1748,2000,0.0443,198.0552,4083
4,lacam_official,True,40,20,2,greedy,0,422,,0,0,0,priority,422,3,0,,allocator_comparison_fov4_safe2,4,174,lacam_official,True,40,random_walk,102,0,87.0,,astar,4454,True,1989,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",536.0,13179.790140944533,,78.37807406339562,192.81042654028437,332.6273307387567,185.01421800947867,179.5,ours,lifelong,0,50,60,117.38226587767711,50.9027391555719,20,4628,31818663227f349f7e52d7f3a1a28e48f4c1f1172e9a65b2349f57bc81248655,546,2,642.0,1284,5,4,0,10.0,0,ok,2000,78076,greedy,0.9791183294663574,0.211,2000,431,3821,0,2000,1284,2000,0.03821,164.4884,3275
