applied_fov_radius,applied_global_solver,applied_hard_safety,applied_horizon,applied_replan_every,applied_safety_radius,applied_task_allocator,assignments_broken,assignments_kept,collisions_agent_agent,collisions_agent_exogenous,collisions_agent_human,communication_mode,completed_tasks,deadlock_count,delay_events,error_msg,experiment,fov_radius,global_replans,global_solver,hard_safety,horizon,human_model,human_passive_wait_steps,immediate_assignments,intervention_rate,lambda_conflict,local_planner,local_replans,log_violations_timeline,makespan,map_path,map_to_human_model,max_flowtime,max_planning_time_ms,max_rounds,mean_decision_time_ms,mean_flowtime,mean_planning_time_ms,mean_service_time,median_flowtime,method,mode,near_misses,num_agents,num_humans,p95_decision_time_ms,p95_planning_time_ms,replan_every,replans,run_id,safe_wait_steps,safety_radius,safety_violation_rate,safety_violations,seed,solver_errors,solver_partial_returns,solver_timeout_s,solver_timeouts,status,steps,sum_of_costs,task_allocator,task_completion,throughput,throughput_timeline_len,total_released_tasks,total_wait_steps,violations_agent_attributable,violations_agent_timeline_len,violations_exogenous_attributable,violations_exogenous_timeline_len,wait_fraction,wall_clock_s,yield_wait_steps
4,lacam_official,True,40,20,2,congestion_avoidance,0,398,0,0,0,priority,398,3,0,,scaling_agents_fov4_safe2,4,211,lacam_official,True,40,random_walk,222,0,105.5,0.5,astar,5747,True,1990,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",538.0,14823.559149001085,5,84.78503327900398,169.89949748743717,97.44763545968799,168.19095477386935,153.5,ours,lifelong,0,50,100,283.4933194961195,40.462043001753045,20,5958,f3ae694822bcdc689386526aef7403a0ee85a63c78d54c9360184bfb4f9e0f71,919,2,1233.0,2466,6,1,0,10.0,0,ok,2000,66940,congestion_avoidance,0.9778869778869779,0.199,2000,407,3375,0,2000,2466,2000,0.03375,175.4809,2456
4,lacam_official,True,40,20,2,congestion_avoidance,0,189,0,0,0,priority,189,1,0,,scaling_agents_fov4_safe2,4,191,lacam_official,True,40,random_walk,136,0,95.5,0.5,astar,3180,True,1956,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",515.0,15312.380377996305,5,122.72641570499763,188.43915343915344,956.0884371618463,181.03174603174602,184.0,ours,lifelong,0,25,100,106.3004437004565,14718.294070498814,20,3371,5a0191eaa4bdaf144582fd590c5d774d3c52fe7d4d1d03bf8dc5456f34e8218a,461,2,758.0,1516,7,6,0,10.0,6,ok,2000,34215,congestion_avoidance,0.9742268041237113,0.0945,2000,194,1230,0,2000,1516,2000,0.0246,248.2578,769
4,lacam_official,True,40,20,2,congestion_avoidance,0,422,0,0,0,priority,422,5,0,,scaling_agents_fov4_safe2,4,302,lacam_official,True,40,random_walk,123,0,151.0,0.5,astar,8920,True,1992,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",748.0,13247.511037996446,5,129.373537972926,217.05924170616115,416.7499676756738,204.8127962085308,202.5,ours,lifelong,0,50,100,155.24126474956574,60.566184851268176,20,9222,a897d41902251602599835af60fd91a73406c6e42278f06058ba7c08bf7a6542,1387,2,709.5,1419,2,9,0,10.0,0,ok,2000,86431,congestion_avoidance,0.9813953488372092,0.211,2000,430,3636,0,2000,1419,2000,0.03636,264.5919,2249
4,lacam_official,True,40,20,2,congestion_avoidance,0,386,0,0,0,priority,386,7,0,,scaling_agents_fov4_safe2,4,226,lacam_official,True,40,random_walk,221,0,113.0,0.5,astar,6883,True,1981,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",514.0,14104.42173100455,5,132.31459523105514,182.2098445595855,505.73320462437584,181.17357512953367,167.0,ours,lifelong,0,50,100,234.72265790333032,46.13504824737902,20,7109,a964b10d2f03c348b46b52e06d2afd197dd46c9428209ec017d0258cf03b1298,1173,2,1389.0,2778,1,8,0,10.0,0,ok,2000,69933,congestion_avoidance,0.9747474747474747,0.193,2000,396,4195,0,2000,2778,2000,0.04195,270.3728,3022
4,lacam_official,True,40,20,2,congestion_avoidance,0,400,0,0,0,priority,400,3,0,,scaling_agents_fov4_safe2,4,228,lacam_official,True,40,random_walk,264,0,114.0,0.5,astar,7124,True,1988,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",570.0,13247.80752100196,5,146.3596647930317,189.4425,651.5928506488036,184.695,180.0,ours,lifelong,0,50,100,232.76994520019798,46.61529544791827,20,7352,37b4c2bc6e2233ad5aba172836fac60c84560fe2fa394e4b779b42b47abf8bf6,1000,2,1602.0,3204,3,11,0,10.0,0,ok,2000,73878,congestion_avoidance,0.970873786407767,0.2,2000,412,3019,0,2000,3204,2000,0.03019,298.568,2019
4,lacam_official,True,40,20,2,congestion_avoidance,0,409,0,0,0,priority,409,2,0,,scaling_agents_fov4_safe2,4,242,lacam_official,True,40,random_walk,162,0,121.0,0.5,astar,7451,True,1994,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",623.0,13260.491272994841,5,159.32482253095804,192.01711491442543,725.3512974956803,187.9437652811736,179.0,ours,lifelong,0,50,100,217.91559210359992,12060.005560751453,20,7693,1b31d50a9645d167ac4a36a489218d5039e2d6bd6eb1cd5430a7facc366f99da,1008,2,906.0,1812,5,13,0,10.0,0,ok,2000,76869,congestion_avoidance,0.9511627906976744,0.2045,2000,430,3252,0,2000,1812,2000,0.03252,324.6186,2244
4,lacam_official,True,40,20,2,congestion_avoidance,0,407,0,0,0,priority,407,1,0,,scaling_agents_fov4_safe2,4,242,lacam_official,True,40,random_walk,161,0,121.0,0.5,astar,7516,True,1998,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",493.0,13778.107662001275,5,162.4852157035275,198.11056511056512,788.0873292524184,195.3980343980344,188.0,ours,lifelong,0,50,100,186.62141210079417,12768.932756948925,20,7758,db3f8b7b2eef4396aabfa3a49fffdb0bf2dd2f32e4385f6dceaf7f8c6d0eb3de,963,2,961.5,1923,4,14,0,10.0,0,ok,2000,79527,congestion_avoidance,0.9760191846522782,0.2035,2000,417,2940,0,2000,1923,2000,0.0294,330.7444,1977
4,lacam_official,True,40,20,2,congestion_avoidance,0,413,0,0,0,priority,413,3,0,,scaling_agents_fov4_safe2,4,223,lacam_official,True,40,random_walk,182,0,111.5,0.5,astar,6481,True,1959,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",663.0,14254.826991003938,5,142.67335684794307,182.16707021791768,641.4416649550392,180.40193704600483,176.0,ours,lifelong,0,50,100,217.2847718520643,59.90714699728396,20,6704,aac12c8c2c92599b9f9378c378079c7abaa6a4b168a657eb40c0b1da330d9419,1036,2,1072.0,2144,9,10,0,10.0,0,ok,2000,74506,congestion_avoidance,0.9809976247030879,0.2065,2000,421,3264,0,2000,2144,2000,0.03264,291.2039,2228
4,lacam_official,True,40,20,2,congestion_avoidance,0,408,0,0,0,priority,408,2,0,,scaling_agents_fov4_safe2,4,228,lacam_official,True,40,random_walk,128,0,114.0,0.5,astar,7422,True,1982,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",529.0,14124.862179000047,5,168.8033290288513,188.57598039215685,841.8076326973262,187.18872549019608,181.0,ours,lifelong,0,50,100,223.9824846968986,12789.66203965319,20,7650,5630c78ca71933cf296e331248b604d90351fa8a6d69fa4e6cd2a32bbd7d85e3,1174,2,976.0,1952,7,14,0,10.0,0,ok,2000,76373,congestion_avoidance,0.9645390070921985,0.204,2000,423,3223,0,2000,1952,2000,0.03223,343.2394,2049
4,lacam_official,True,40,20,2,congestion_avoidance,0,404,0,0,0,priority,404,3,0,,scaling_agents_fov4_safe2,4,245,lacam_official,True,40,random_walk,199,0,122.5,0.5,astar,7424,True,1996,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",595.0,14228.642463996948,5,175.466055945446,193.9950495049505,866.0664565511088,187.29207920792078,182.5,ours,lifelong,0,50,100,231.86371355404845,13466.797494402272,20,7669,25a86acee8e103fbcf48ccba8c367b16110040c84eaa472dba6a314b9c236c4e,1112,2,1264.5,2529,8,15,0,10.0,0,ok,2000,75666,congestion_avoidance,0.9853658536585366,0.202,2000,410,3775,0,2000,2529,2000,0.03775,356.6199,2663
