applied_fov_radius,applied_global_solver,applied_hard_safety,applied_horizon,applied_replan_every,applied_safety_radius,applied_task_allocator,assignments_broken,assignments_kept,collisions_agent_agent,collisions_agent_exogenous,collisions_agent_human,communication_mode,completed_tasks,deadlock_count,delay_events,error_msg,experiment,fov_radius,global_replans,global_solver,hard_safety,horizon,human_model,human_passive_wait_steps,immediate_assignments,intervention_rate,local_planner,local_replans,log_violations_timeline,makespan,map_path,map_to_human_model,max_flowtime,max_planning_time_ms,mean_decision_time_ms,mean_flowtime,mean_planning_time_ms,mean_service_time,median_flowtime,method,mode,near_misses,num_agents,num_humans,p95_decision_time_ms,p95_planning_time_ms,replan_every,replans,run_id,safe_wait_steps,safety_radius,safety_violation_rate,safety_violations,seed,solver_errors,solver_partial_returns,solver_timeout_s,solver_timeouts,status,steps,sum_of_costs,task_allocator,task_completion,throughput,throughput_timeline_len,total_released_tasks,total_wait_steps,violations_agent_attributable,violations_agent_timeline_len,violations_exogenous_attributable,violations_exogenous_timeline_len,wait_fraction,wall_clock_s,yield_wait_steps
4,lacam_official,True,10,5,1,congestion_avoidance,0,409,0,0,0,priority,409,0,0,,horizon_replan_full_tuning,4,426,lacam_official,True,10,random_walk,70,0,213.0,astar,4509,False,1873,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",182.0,15182.230448932387,203.51666825229768,71.09779951100245,892.9765792096257,70.96821515892421,68.0,ours,lifelong,0,25,50,51.7650292313192,15113.115672254935,5,4935,64ab4702b4c2b46b6fc722fac7fc710b7b3d47cf72d72dbf6ad6148fa84aa25e,300,1,461.5,923,2,2,0,10.0,23,ok,2000,29026,congestion_avoidance,1.0,0.2045,2000,409,648,0,0,923,0,0.01296,407.2365,348
4,lacam_official,True,10,5,1,congestion_avoidance,0,763,0,0,0,priority,763,2,0,,horizon_replan_full_tuning,4,401,lacam_official,True,10,random_walk,142,0,200.5,astar,7378,False,1947,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",300.0,15166.25714499969,238.63704165699892,67.77195281782437,1012.1190263079758,67.31979030144167,65.0,ours,lifelong,0,50,50,127.04203859320842,13937.531444011256,5,7779,b1bf6e1a0a5aa839416e60013bc329eaae66e629f54787a012813f5a6ffb21a3,694,1,942.5,1885,5,17,0,10.0,11,ok,2000,51365,congestion_avoidance,0.9986910994764397,0.3815,2000,764,2940,0,0,1885,0,0.0294,477.8286,2246
4,lacam_official,True,10,5,1,congestion_avoidance,0,724,0,0,0,priority,724,1,0,,horizon_replan_full_tuning,4,403,lacam_official,True,10,random_walk,135,0,201.5,astar,6860,False,1981,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",238.0,15170.557389967144,259.7127902927459,64.88121546961327,1116.7415618233813,64.66022099447514,62.0,ours,lifelong,0,50,50,118.07314683683217,15078.175011801064,5,7263,0918e9d6fdf9961432aa0788a389eb36d45734be7f382abab7864b593d532476,503,1,974.5,1949,1,9,0,10.0,21,ok,2000,46814,congestion_avoidance,0.9986206896551724,0.362,2000,725,2577,0,0,1949,0,0.02577,520.1457,2074
4,lacam_official,True,10,5,1,congestion_avoidance,0,793,0,0,0,priority,793,1,0,,horizon_replan_full_tuning,4,400,lacam_official,True,10,random_walk,135,0,200.0,astar,7655,False,1918,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",204.0,15161.163618089631,261.7414211285068,67.3404791929382,1138.251296923263,67.22950819672131,64.0,ours,lifelong,0,50,50,109.02234142413363,14349.739786842832,5,8055,e16ed060ce288afd2cda0619ddda65a972fe91200a92e762c9df0d2a23b8a0e3,632,1,883.0,1766,4,14,0,10.0,17,ok,2000,53313,congestion_avoidance,0.9987405541561712,0.3965,2000,794,2718,0,0,1766,0,0.02718,524.1981,2086
4,lacam_official,True,10,5,1,congestion_avoidance,0,741,0,0,0,priority,741,3,0,,horizon_replan_full_tuning,4,400,lacam_official,True,10,random_walk,148,0,200.0,astar,7762,False,1911,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",292.0,15175.878531998023,284.2591214349377,68.35222672064778,1243.5423645481933,68.24561403508773,65.0,ours,lifelong,0,50,50,119.72831986495294,14675.473555986528,5,8162,5fdfeead11f4bb727d681e862d06df53c682620efac9771a69716a8666ab20a1,547,1,924.0,1848,0,18,0,10.0,16,ok,2000,50570,congestion_avoidance,0.9986522911051213,0.3705,2000,742,2883,0,0,1848,0,0.02883,569.2579,2336
4,lacam_official,True,10,5,1,congestion_avoidance,0,745,0,0,0,priority,745,3,0,,horizon_replan_full_tuning,4,403,lacam_official,True,10,random_walk,164,0,201.5,astar,7707,False,1898,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",230.0,15151.937652961351,331.88024403125746,64.2255033557047,1462.1611606747388,64.01610738255033,62.0,ours,lifelong,0,50,50,131.14643809385598,15093.766434933059,5,8110,90cc4dfa8119c54573e5452184ee8ab935ce689d58727be2a8a604533d93b5e0,638,1,995.0,1990,2,17,0,10.0,23,ok,2000,47692,congestion_avoidance,0.9973226238286479,0.3725,2000,747,2577,0,0,1990,0,0.02577,664.2772,1939
4,lacam_official,True,10,5,1,congestion_avoidance,0,727,0,0,0,priority,727,5,0,,horizon_replan_full_tuning,4,403,lacam_official,True,10,random_walk,150,0,201.5,astar,6921,False,1903,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",253.0,15207.529277075082,284.80251458939165,64.02063273727647,1238.7222814672366,63.830811554332875,61.0,ours,lifelong,0,50,50,122.94589720549993,14755.084488319693,5,7324,0267d28ac6ce5d7b53488da57d1323ff304c714803785eece122db9d085627e7,576,1,1028.5,2057,8,14,0,10.0,20,ok,2000,46405,congestion_avoidance,0.9986263736263736,0.3635,2000,728,2423,0,0,2057,0,0.02423,570.0881,1847
4,lacam_official,True,10,5,1,congestion_avoidance,0,756,0,0,0,priority,756,4,0,,horizon_replan_full_tuning,4,401,lacam_official,True,10,random_walk,138,0,200.5,astar,7983,False,1981,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",317.0,15174.021088052541,348.4748219741159,67.4021164021164,1560.3306367546274,67.17063492063492,63.5,ours,lifelong,0,50,50,130.8819037338253,15092.645399039611,5,8384,a6a930891ee0f56e850849fc4fe976760f5d4e1854c9a46bd416dbcada62baec,686,1,874.5,1749,7,21,0,10.0,22,ok,2000,50781,congestion_avoidance,1.0,0.378,2000,756,2883,0,0,1749,0,0.02883,697.4644,2197
4,lacam_official,True,10,5,1,congestion_avoidance,0,740,0,0,0,priority,740,6,0,,horizon_replan_full_tuning,4,402,lacam_official,True,10,random_walk,151,0,201.0,astar,7250,False,1993,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",279.0,15166.494066943415,367.8743128210772,65.66081081081082,1656.3795700299193,64.68783783783783,62.0,ours,lifelong,0,50,50,129.79183428687975,15108.11193541158,5,7652,2c7db5784f7c76230ddf858d04f94713584cf7b6138429f42413223e6705c93d,628,1,983.0,1966,6,20,0,10.0,25,ok,2000,47869,congestion_avoidance,0.9986504723346828,0.37,2000,741,3219,0,0,1966,0,0.03219,736.2503,2591
4,lacam_official,True,10,5,1,congestion_avoidance,0,1134,0,0,0,priority,1134,4,0,,horizon_replan_full_tuning,4,401,lacam_official,True,10,random_walk,219,0,200.5,astar,11158,False,1978,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",274.0,15139.16275196243,396.6906362727168,65.80335097001763,1647.9193738376039,65.67989417989418,62.0,ours,lifelong,0,75,50,190.93277186038904,13866.072157979943,5,11559,cef1abcb98442f76ceca25453ac90057c95ea64fe2a2fb9e8f54f4c7150e2bbf,1017,1,1505.0,3010,0,42,0,10.0,6,ok,2000,74481,congestion_avoidance,0.9982394366197183,0.567,2000,1136,5005,0,0,3010,0,0.03336666666666667,794.0075,3988
