solver,map,num_agents,num_humans,seed,replan_idx,status,solver_wall_ms,end_to_end_wall_ms,plan_makespan,plan_first_agent_distinct_cells,error_msg,source_config
lacam_official,warehouse-10-20-10-2-1,100,40,2,2,error,11418.0,11468.601306,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam3,random-64-64-10,80,20,0,0,complete,10015.0,10048.612455,21,21,,conflict_aware_v2_5_4
lacam3,random-64-64-10,80,20,0,1,complete,10015.0,10042.990013,21,21,,conflict_aware_v2_5_4
lacam3,random-64-64-10,80,20,0,2,complete,10021.0,10054.328596,21,21,,conflict_aware_v2_5_4
lacam_official,warehouse-10-20-10-2-1,100,40,1,0,complete,4.0,13.264773,21,21,,conflict_aware_v2_5_4
lacam_official,warehouse-10-20-10-2-1,100,40,1,1,complete,5.0,15.932659,21,21,,conflict_aware_v2_5_4
lacam_official,warehouse-10-20-10-2-1,100,40,1,2,complete,5.0,16.683568,21,21,,conflict_aware_v2_5_4
lacam3,random-64-64-10,20,20,1,0,error,10016.0,10030.539428,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam3,random-64-64-10,20,20,1,1,error,10032.0,10047.500426,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam3,random-64-64-10,20,20,1,2,error,10027.0,10040.235625,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam_official,warehouse-10-20-10-2-1,150,40,1,0,complete,7.0,21.136543,21,21,,conflict_aware_v2_5_4
lacam_official,warehouse-10-20-10-2-1,150,40,1,1,complete,8.0,21.265952,21,21,,conflict_aware_v2_5_4
lacam_official,warehouse-10-20-10-2-1,150,40,1,2,complete,13.0,30.460706,21,21,,conflict_aware_v2_5_4
lacam3,random-64-64-10,40,20,2,0,error,10015.0,10032.023792,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam3,random-64-64-10,40,20,2,1,error,10021.0,10035.502782,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam3,random-64-64-10,40,20,2,2,error,10031.0,10048.118732,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam3,random-64-64-10,40,20,0,0,complete,10012.0,10034.14014,21,21,,conflict_aware_v2_5_4
lacam3,random-64-64-10,40,20,0,1,complete,10008.0,10024.210857,21,21,,conflict_aware_v2_5_4
lacam3,random-64-64-10,40,20,0,2,complete,10014.0,10035.671022,21,21,,conflict_aware_v2_5_4
lacam_official,warehouse-10-20-10-2-1,100,40,0,0,error,11619.0,11667.673447,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam_official,warehouse-10-20-10-2-1,100,40,0,1,error,11585.0,11640.402625,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam_official,warehouse-10-20-10-2-1,100,40,0,2,complete,5.0,14.479309,21,21,,conflict_aware_v2_5_4
lacam3,random-64-64-10,60,20,0,0,complete,10012.0,10043.620918,21,21,,conflict_aware_v2_5_4
lacam3,random-64-64-10,60,20,0,1,error,10028.0,10046.912837,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam3,random-64-64-10,60,20,0,2,error,10029.0,10058.293366,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam3,warehouse-10-20-10-2-1,50,40,1,0,complete,164.0,187.966178,21,21,,conflict_aware_v2_5_4
lacam3,warehouse-10-20-10-2-1,50,40,1,1,complete,10013.0,10031.245182,21,21,,conflict_aware_v2_5_4
lacam3,warehouse-10-20-10-2-1,50,40,1,2,complete,10013.0,10034.94702,21,21,,conflict_aware_v2_5_4
lacam3,random-64-64-10,60,20,1,0,complete,10014.0,10034.065656,21,21,,conflict_aware_v2_5_4
lacam3,random-64-64-10,60,20,1,1,complete,10015.0,10034.429514,21,21,,conflict_aware_v2_5_4
lacam3,random-64-64-10,60,20,1,2,complete,10012.0,10030.254013,21,21,,conflict_aware_v2_5_4
lacam3,random-64-64-10,60,20,2,0,error,10026.0,10048.450882,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam3,random-64-64-10,60,20,2,1,error,10022.0,10047.005777,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam3,random-64-64-10,60,20,2,2,error,10019.0,10035.925508,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam_official,random-64-64-10,80,20,2,0,error,11833.0,11895.133249,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam_official,random-64-64-10,80,20,2,1,error,11998.0,12064.250356,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam_official,random-64-64-10,80,20,2,2,error,11775.0,11838.328692,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam_official,random-64-64-10,80,20,1,0,error,11998.0,12063.112059,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam_official,random-64-64-10,80,20,1,1,error,12046.0,12110.845942,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam_official,random-64-64-10,80,20,1,2,error,11862.0,11924.847894,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam_official,random-64-64-10,60,20,2,0,error,12694.0,12767.289425,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam_official,random-64-64-10,60,20,2,1,error,12638.0,12716.650848,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam_official,random-64-64-10,60,20,2,2,error,12444.0,12525.928364,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam_official,warehouse-10-20-10-2-1,50,40,0,0,error,13145.0,13213.133932,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam_official,warehouse-10-20-10-2-1,50,40,0,1,error,12669.0,12748.839261,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam_official,warehouse-10-20-10-2-1,50,40,0,2,error,12601.0,12679.057785,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam_official,warehouse-10-20-10-2-1,150,40,2,0,error,10989.0,11033.732692,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam_official,warehouse-10-20-10-2-1,150,40,2,1,error,10966.0,11024.564535,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam_official,warehouse-10-20-10-2-1,150,40,2,2,error,11068.0,11118.579335,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam_official,random-64-64-10,40,20,2,0,error,13942.0,14021.679881,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam_official,random-64-64-10,40,20,2,1,error,13395.0,13494.946603,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam_official,random-64-64-10,40,20,2,2,error,13919.0,14023.489483,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam3,random-64-64-10,80,20,1,0,error,10021.0,10043.540613,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam3,random-64-64-10,80,20,1,1,error,10023.0,10054.649577,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
