applied_fov_radius,applied_global_solver,applied_hard_safety,applied_horizon,applied_replan_every,applied_safety_radius,applied_task_allocator,assignments_broken,assignments_kept,auction_epsilon,collisions_agent_agent,collisions_agent_exogenous,collisions_agent_human,communication_mode,completed_tasks,deadlock_count,delay_events,error_msg,experiment,fov_radius,global_no_progress_steps,global_replans,global_solver,hard_safety,horizon,human_model,human_passive_wait_steps,immediate_assignments,intervention_rate,lambda_conflict,local_planner,local_replans,log_violations_timeline,makespan,map_path,map_to_human_model,max_flowtime,max_global_no_progress_streak,max_planning_time_ms,max_rounds,mean_assignment_path_overlap,mean_decision_time_ms,mean_flowtime,mean_planning_time_ms,mean_service_time,median_flowtime,method,mode,n_multiagent_allocation_rounds,near_misses,num_agents,num_humans,p95_decision_time_ms,p95_planning_time_ms,replan_every,replans,run_id,safe_wait_steps,safety_radius,safety_violation_rate,safety_violations,seed,solver_errors,solver_partial_returns,solver_timeout_s,solver_timeouts,status,steps,sum_assignment_path_overlap,sum_of_costs,task_allocator,task_completion,throughput,throughput_timeline_len,total_released_tasks,total_wait_steps,violations_agent_attributable,violations_agent_timeline_len,violations_exogenous_attributable,violations_exogenous_timeline_len,wait_fraction,wall_clock_s,yield_wait_steps
3,lacam_official,True,40,20,1,congestion_avoidance,0,1224,,0,0,0,priority,1224,12,0,,allocator_comparison_fov3_safe1,3,0,119,lacam_official,True,40,random_walk,212,0,59.5,0.5,astar,10442,True,1989,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",661.0,0,15166.839353973046,5,0.1419723677941877,536.4524081124691,149.12418300653596,4230.343847525768,147.95669934640523,137.0,ours,lifelong,204,0,150,60,856.4255708130077,12922.396322619168,20,10561,523c2283c521e96d5de60ee3d6f1017b507f63c59f32a987ee94c421c391520d,1581,1,944.5,1889,3,39,0,10.0,2,ok,2000,298.0,181099,congestion_avoidance,0.9943135662063363,0.612,2000,1231,22708,0,2000,1889,2000,0.07569333333333333,1086.4043,21127
3,lacam_official,True,40,20,1,congestion_avoidance,0,1195,,0,0,0,priority,1195,32,0,,allocator_comparison_fov3_safe1,3,0,104,lacam_official,True,40,random_walk,272,0,52.0,0.5,astar,10834,True,1998,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",516.0,0,13322.083761915565,5,0.10695187165775401,530.177377193002,146.89456066945607,4942.036039878775,146.41338912133892,136.0,ours,lifelong,203,0,150,60,816.4054852793925,12302.477072027978,20,10938,bdc9c67f3fa99701264b6d6135c2b47e693ddc8e56cabc7788b8b6c3ad9e8399,1302,1,1111.5,2223,6,44,0,10.0,0,ok,2000,220.0,174964,congestion_avoidance,0.9779050736497545,0.5975,2000,1222,29568,0,2000,2223,2000,0.09856,1073.2277,28266
3,lacam_official,True,40,20,1,congestion_avoidance,0,1240,,0,0,0,priority,1240,17,0,,allocator_comparison_fov3_safe1,3,0,108,lacam_official,True,40,random_walk,247,0,54.0,0.5,astar,14102,True,1990,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",492.0,0,12682.009045034647,5,0.053794428434197884,614.5636455431813,156.5,6748.503204706746,155.24435483870968,146.0,ours,lifelong,215,0,150,60,748.8043262041169,12163.188048359007,20,14210,fb7cda467419dfd822f6d74d7323d247a5660d83e2313289238f1e2379569ce5,1582,1,1019.5000000000001,2039,4,63,0,10.0,0,ok,2000,112.0,192503,congestion_avoidance,0.9779179810725552,0.62,2000,1268,28296,0,2000,2039,2000,0.09432,1241.899,26714
3,lacam_official,True,40,20,1,congestion_avoidance,0,745,,0,0,0,priority,745,8,0,,allocator_comparison_fov3_safe1,3,16,137,lacam_official,True,40,random_walk,87,0,68.5,0.5,astar,3470,True,1983,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",309.0,16,15177.193670999259,5,0.014947683109118086,108.841558448039,68.59194630872483,1174.9963701403544,68.46174496644295,63.0,ours,lifelong,101,0,50,20,106.8951981840655,14469.169192761183,20,3607,ab23a84c9d905f70168d144378d0053e854f23c4b3d345b451dd20fb2ce98f51,183,1,450.5,901,0,5,0,10.0,6,ok,2000,30.0,51004,congestion_avoidance,0.9946595460614153,0.3725,2000,749,5970,0,2000,901,2000,0.0597,218.0313,5787
3,lacam_official,True,40,20,1,congestion_avoidance,0,1133,,0,0,0,priority,1133,36,0,,allocator_comparison_fov3_safe1,3,0,106,lacam_official,True,40,random_walk,246,0,53.0,0.5,astar,9793,True,1998,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",533.0,0,12878.101059934124,5,0.080078125,512.0418913032627,151.19240953221535,4455.814402761324,150.2541924095322,140.0,ours,lifelong,166,0,150,60,856.7202110076323,12386.837951198686,20,9899,af74e255853c3dc9944cb566f282aed68f7f24a3cecfe85113ba17d0c9d02c37,837,1,977.0,1954,8,40,0,10.0,0,ok,2000,164.0,170238,congestion_avoidance,0.9860748476936466,0.5665,2000,1149,28528,0,2000,1954,2000,0.09509333333333334,1036.983,27691
3,lacam_official,True,40,20,1,congestion_avoidance,0,1182,,0,0,0,priority,1182,30,0,,allocator_comparison_fov3_safe1,3,0,103,lacam_official,True,40,random_walk,179,0,51.5,0.5,astar,12564,True,1992,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",566.0,0,12727.164834039286,5,0.1353348729792148,564.626142015215,163.72419627749576,5725.6826069454655,160.27749576988157,152.5,ours,lifelong,181,0,150,60,853.9758867118506,12093.502448825166,20,12667,734d6a22d77eea37f16208295bf43137961b22a114e32aac48d8ad931f3610a3,1576,1,825.5,1651,9,51,0,10.0,0,ok,2000,293.0,189448,congestion_avoidance,0.9882943143812709,0.591,2000,1196,31725,0,2000,1651,2000,0.10575,1142.5498,30149
3,lacam_official,True,40,20,1,congestion_avoidance,0,755,,0,0,0,priority,755,5,0,,allocator_comparison_fov3_safe1,3,42,127,lacam_official,True,40,random_walk,68,0,63.5,0.5,astar,3383,True,1957,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",316.0,42,15157.074740855023,5,0.011869436201780416,107.02195798989851,62.10596026490066,1271.0668450921744,61.735099337748345,58.0,ours,lifelong,94,0,50,20,100.10091288713738,15033.490068442185,20,3510,22cd867ff404d80aa364a10d81e233077f3a2d771e9cbb6b3b5214cc53a45ad6,241,1,442.0,884,2,4,0,10.0,7,ok,2000,24.0,46610,congestion_avoidance,0.9973579920739762,0.3775,2000,757,4597,0,2000,884,2000,0.04597,214.4656,4356
3,lacam_official,True,40,20,1,congestion_avoidance,0,787,,0,0,0,priority,787,9,0,,allocator_comparison_fov3_safe1,3,71,133,lacam_official,True,40,random_walk,66,0,66.5,0.5,astar,3209,True,1928,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",280.0,71,15148.713875096291,5,0.011916583912611719,80.21015371929388,66.95298602287167,793.7378581242174,66.65565438373571,60.0,ours,lifelong,107,0,50,20,96.67504589306189,5494.444273924339,20,3342,98ad3620cb67e362b778116c0f2ec2eeda63b9b4649ae551de9cf0774f79cd65,446,1,439.0,878,4,1,0,10.0,6,ok,2000,24.0,52458,congestion_avoidance,0.9949431099873578,0.3935,2000,791,6145,0,2000,878,2000,0.06145,160.8575,5699
3,lacam_official,True,40,20,1,congestion_avoidance,0,728,,0,0,0,priority,728,8,0,,allocator_comparison_fov3_safe1,3,57,129,lacam_official,True,40,random_walk,76,0,64.5,0.5,astar,3418,True,1981,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",351.0,39,15151.755718979985,5,0.010869565217391304,144.08903858519625,66.10302197802197,1805.2931215195347,65.47115384615384,61.0,ours,lifelong,96,0,50,20,104.6052293735556,14954.980691289527,20,3547,e69eb33d2a5afa3a6937c2e58747be4dddda8a3cc7e0c8569b69a1f06bc9104b,281,1,423.0,846,1,9,0,10.0,7,ok,2000,22.0,47663,congestion_avoidance,0.9958960328317373,0.364,2000,731,6464,0,2000,846,2000,0.06464,288.5179,6183
3,lacam_official,True,40,20,1,congestion_avoidance,0,1212,,0,0,0,priority,1212,10,0,,allocator_comparison_fov3_safe1,3,0,107,lacam_official,True,40,random_walk,240,0,53.5,0.5,astar,12944,True,1983,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",508.0,0,14131.525685079396,5,0.0481283422459893,667.6200470176991,145.83663366336634,6940.3804470893765,145.0858085808581,132.5,ours,lifelong,202,0,150,60,823.5284159774891,12491.873271320945,20,13051,2a7eec32a8bb38ebf98ad114dcb8e8390296d685448e876e3088d7b42b5d528e,2244,1,1038.0,2076,7,63,0,10.0,0,ok,2000,99.0,175844,congestion_avoidance,0.9821717990275527,0.606,2000,1234,24027,0,2000,2076,2000,0.08009,1348.0973,21783
3,lacam_official,True,40,20,1,congestion_avoidance,0,736,,0,0,0,priority,736,7,0,,allocator_comparison_fov3_safe1,3,64,122,lacam_official,True,40,random_walk,53,0,61.0,0.5,astar,3320,True,1998,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",242.0,58,15151.780873071402,5,0.017892644135188866,128.34343730751425,64.21059782608695,1568.9567122131311,64.02445652173913,60.0,ours,lifelong,102,0,50,20,115.52025065757334,15110.071970371064,20,3442,1e637df2ff163dfd5e78a855eed9048324602b6b1f80c971530c9600c15a229a,814,1,357.0,714,3,5,0,10.0,8,ok,2000,36.0,47122,congestion_avoidance,0.997289972899729,0.368,2000,738,5762,0,2000,714,2000,0.05762,257.1341,4948
3,lacam_official,True,40,20,1,greedy,0,386,,0,0,0,priority,386,8,0,,allocator_comparison_fov3_safe1,3,12,131,lacam_official,True,40,random_walk,59,0,65.5,,astar,2571,True,1945,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",488.0,12,15147.027627099305,,0.059255631733594515,32.381506415782496,157.71761658031087,135.7492521522524,153.8419689119171,148.5,ours,lifelong,18,0,50,60,59.87846628995612,26.944192009977996,20,2702,5980c6a66b3846f743c20d774964b9012c30bb16ff73b6218bfc81ce5b23d6ba,116,1,308.0,616,0,0,0,10.0,1,ok,2000,121.0,59383,greedy,0.9772151898734177,0.193,2000,395,4068,0,2000,616,2000,0.04068,69.6141,3952
3,lacam_official,True,40,20,1,congestion_avoidance,0,760,,0,0,0,priority,760,7,0,,allocator_comparison_fov3_safe1,3,120,131,lacam_official,True,40,random_walk,43,0,65.5,0.5,astar,3373,True,1879,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",323.0,120,15127.603512024507,5,0.003970223325062035,93.2425349225523,66.44868421052631,999.5188202072675,66.3328947368421,61.0,ours,lifelong,113,0,50,20,105.76726425206289,13848.890751018189,20,3504,a4f4a9f0ba7f9dd5a4ea336dc05cb1043c37069efaa62611cff00d7cb0b7c275,336,1,356.5,713,5,5,0,10.0,4,ok,2000,8.0,50413,congestion_avoidance,0.9973753280839895,0.38,2000,762,5842,0,2000,713,2000,0.05842,186.93,5506
3,lacam_official,True,40,20,1,congestion_avoidance,0,760,,0,0,0,priority,760,9,0,,allocator_comparison_fov3_safe1,3,66,131,lacam_official,True,40,random_walk,60,0,65.5,0.5,astar,3381,True,1940,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",322.0,59,15127.922757994384,5,0.007481296758104738,90.5585183823714,67.76973684210526,976.0518381052174,67.6907894736842,61.0,ours,lifelong,102,0,50,20,103.36919374531134,13470.178090501577,20,3512,faa9fd79b20ff31d8f516b6d69f63a126e5fa474c6af9dd7b54c05aa6a6f2530,251,1,361.5,723,7,6,0,10.0,3,ok,2000,15.0,51445,congestion_avoidance,0.9947643979057592,0.38,2000,764,6654,0,2000,723,2000,0.06654,181.4538,6403
3,lacam_official,True,40,20,1,congestion_avoidance,0,737,,0,0,0,priority,737,11,0,,allocator_comparison_fov3_safe1,3,104,127,lacam_official,True,40,random_walk,60,0,63.5,0.5,astar,3483,True,1885,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",256.0,18,15164.324833080173,5,0.026759167492566897,136.35008712811396,64.81139755766621,1703.003000064687,64.38805970149254,59.0,ours,lifelong,93,0,50,20,109.2981878435239,14730.380454589611,20,3610,2c86ef5d343c8e229f3911843735b91d32c014080186f53f3def3071265930a1,225,1,369.0,738,6,11,0,10.0,4,ok,2000,54.0,47454,congestion_avoidance,0.9932614555256065,0.3685,2000,742,6939,0,2000,738,2000,0.06939,273.1334,6714
3,lacam_official,True,40,20,1,congestion_avoidance,0,736,,0,0,0,priority,736,5,0,,allocator_comparison_fov3_safe1,3,84,121,lacam_official,True,40,random_walk,74,0,60.5,0.5,astar,3677,True,1915,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",367.0,84,15148.759686853737,5,0.016840019811788013,152.4598601514008,66.73233695652173,2112.855228354908,66.48233695652173,59.0,ours,lifelong,100,0,50,20,93.15514328191055,14781.478116987273,20,3798,7b18e2a439195df7af98e780e648585ed08fc312f96033625bec1fde1a4a584e,388,1,405.0,810,8,12,0,10.0,6,ok,2000,34.0,48931,congestion_avoidance,0.997289972899729,0.368,2000,738,6206,0,2000,810,2000,0.06206,305.2497,5818
3,lacam_official,True,40,20,1,greedy,0,389,,0,0,0,priority,389,11,0,,allocator_comparison_fov3_safe1,3,0,116,lacam_official,True,40,random_walk,105,0,58.0,,astar,2703,True,1968,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",457.0,0,15119.32686693035,,0.0858560794044665,76.69644363387488,144.55269922879177,986.6800736154205,143.59383033419024,130.0,ours,lifelong,29,0,50,60,48.173194588162,13319.779947516508,20,2819,6c84c887435cb1ef12c2842b576475ae511e9c7d23459fc1dfb5a2090f7aa849,127,1,406.0,812,1,6,0,10.0,2,ok,2000,173.0,55858,greedy,0.9873096446700508,0.1945,2000,394,4708,0,2000,812,2000,0.04708,157.7756,4581
3,lacam_official,True,40,20,1,greedy,0,395,,0,0,0,priority,395,6,0,,allocator_comparison_fov3_safe1,3,0,118,lacam_official,True,40,random_walk,90,0,59.0,,astar,2757,True,1977,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",552.0,0,14919.902388006449,,0.03290129611166501,76.90246316744015,145.5974683544304,942.4044359297792,145.49113924050633,135.0,ours,lifelong,34,0,50,60,55.87144367164001,12988.634703319984,20,2875,536728caac597544e3848e905543b35e27ecc177f96aeb407cf1594e2af07453,154,1,376.0,752,3,8,0,10.0,0,ok,2000,66.0,57469,greedy,0.9875,0.1975,2000,400,4192,0,2000,752,2000,0.04192,158.3305,4038
3,lacam_official,True,40,20,1,congestion_avoidance,0,742,,0,0,0,priority,742,12,0,,allocator_comparison_fov3_safe1,3,114,121,lacam_official,True,40,random_walk,59,0,60.5,0.5,astar,3304,True,1968,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",489.0,79,15169.811279978603,5,0.0248015873015873,146.68213924008887,63.66981132075472,1931.2587139554598,63.339622641509436,56.0,ours,lifelong,97,0,50,20,117.33469124883412,15103.18122501485,20,3425,09c8844b62093bbd1d69030c8e5f72f0cf238897c77a210ec5247dba8aa92969,420,1,374.0,748,9,8,0,10.0,8,ok,2000,50.0,46998,congestion_avoidance,0.9959731543624161,0.371,2000,745,5742,0,2000,748,2000,0.05742,293.7212,5322
3,lacam_official,True,40,20,1,congestion_avoidance,0,1604,,0,0,0,priority,1604,19,0,,allocator_comparison_fov3_safe1,3,0,110,lacam_official,True,40,random_walk,316,0,55.0,0.5,astar,14301,True,1988,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",581.0,0,13179.709799820557,5,0.0761904761904762,699.1494494201615,151.11533665835412,4563.76710975839,150.30423940149626,134.0,ours,lifelong,322,0,200,60,1115.8969091484323,11802.575839939527,20,14411,84802c0b6bdf1f94c0bf84b858de3688bd841559d8aee4e54fbaf62087b1d1a8,1675,1,1274.5,2549,1,44,0,10.0,0,ok,2000,160.0,241088,congestion_avoidance,0.9870769230769231,0.802,2000,1625,40375,0,2000,2549,2000,0.1009375,1416.8128,38700
3,lacam_official,True,40,20,1,congestion_avoidance,0,1591,,0,0,0,priority,1591,36,0,,allocator_comparison_fov3_safe1,3,0,103,lacam_official,True,40,random_walk,331,0,51.5,0.5,astar,16796,True,1996,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",615.0,0,12327.6340670418,5,0.06335053965274519,729.049979908159,156.41420490257698,6438.431326555341,155.19924575738528,144.0,ours,lifelong,317,0,200,60,1057.5604804675093,11744.203180936163,20,16899,aed02daacde04fcd0d2fd53533e33787ec995389b30c4d93ff6953cc3c6c9c35,2205,1,1373.5,2747,0,59,0,10.0,0,ok,2000,135.0,246922,congestion_avoidance,0.9730886850152906,0.7955,2000,1635,48724,0,2000,2747,2000,0.12181,1475.4926,46519
3,lacam_official,True,40,20,1,greedy,0,398,,0,0,0,priority,398,6,0,,allocator_comparison_fov3_safe1,3,0,118,lacam_official,True,40,random_walk,97,0,59.0,,astar,2256,True,1958,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",472.0,0,15149.810280883685,,0.05276256844201095,32.96820494963322,141.53517587939697,264.70527720984893,140.84422110552765,133.0,ours,lifelong,29,0,50,60,40.65738712670281,27.13552580680696,20,2374,782a4e4b1aebb541ae34f895d033cb8939884b877aec647032b0e0dd4e68515b,103,1,345.5,691,6,1,0,10.0,1,ok,2000,106.0,56056,greedy,0.9875930521091811,0.199,2000,403,3919,0,2000,691,2000,0.03919,70.2739,3816
3,lacam_official,True,40,20,1,greedy,0,421,,0,0,0,priority,421,7,0,,allocator_comparison_fov3_safe1,3,0,135,lacam_official,True,40,random_walk,77,0,67.5,,astar,2954,True,1970,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",479.0,0,14928.011453943327,,0.10086872586872588,58.58568878052756,169.82422802850357,540.356767964032,165.28266033254158,161.0,ours,lifelong,29,0,50,60,53.69774816790594,37.01620365027338,20,3089,c3069a80db25bd0297ee18c0272144f98888d41aeb1771085340b46bfb86e052,109,1,278.0,556,5,5,0,10.0,0,ok,2000,209.0,69584,greedy,0.9767981438515081,0.2105,2000,431,4121,0,2000,556,2000,0.04121,121.8661,4012
3,lacam_official,True,40,20,1,greedy,0,408,,0,0,0,priority,408,7,0,,allocator_comparison_fov3_safe1,3,28,126,lacam_official,True,40,random_walk,68,0,63.0,,astar,2471,True,1974,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",534.0,25,15137.857230147347,,0.05782652043868395,52.86311314627528,148.57598039215685,492.1587468901028,148.27450980392157,139.0,ours,lifelong,23,0,50,60,55.340048635844134,33.124167763162404,20,2597,09a3c276b3667e18848ca107aa541b442fc764ca28c041217157119c87043425,167,1,287.0,574,9,1,0,10.0,3,ok,2000,116.0,60496,greedy,0.9855072463768116,0.204,2000,414,4294,0,2000,574,2000,0.04294,110.4977,4127
3,lacam_official,True,40,20,1,greedy,0,398,,0,0,0,priority,398,9,0,,allocator_comparison_fov3_safe1,3,14,124,lacam_official,True,40,random_walk,73,0,62.0,,astar,2713,True,1984,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",615.0,14,15153.137143002823,,0.08159203980099503,109.63493968266994,150.04020100502512,1410.1235382052348,149.70603015075378,140.0,ours,lifelong,25,0,50,60,56.049883714877055,14459.553130948916,20,2837,c5abc24b5f7245387fb30825b8c558c532d66867489e8224fd4e45fadca84149,159,1,283.5,567,4,11,0,10.0,1,ok,2000,164.0,59583,greedy,0.9875930521091811,0.199,2000,403,3433,0,2000,567,2000,0.03433,223.9456,3274
3,lacam_official,True,40,20,1,greedy,0,428,,0,0,0,priority,428,5,0,,allocator_comparison_fov3_safe1,3,66,164,lacam_official,True,40,random_walk,33,0,82.0,,astar,4584,True,1933,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",553.0,66,14488.186102127656,,0.09991039426523297,157.9360110743437,210.09112149532712,1550.2177174458643,197.81542056074767,202.0,ours,lifelong,13,0,50,60,71.63690605666487,13234.706176421603,20,4748,2d183a63aa28bfed59cc47811054c23fdee4e299bfb84ce9b5ef2f78fc1ba7d5,226,1,113.5,227,2,19,0,10.0,0,ok,2000,223.0,84665,greedy,0.9884526558891455,0.214,2000,433,4065,0,2000,227,2000,0.04065,320.9004,3839
3,lacam_official,True,40,20,1,greedy,0,410,,0,0,0,priority,410,7,0,,allocator_comparison_fov3_safe1,3,0,121,lacam_official,True,40,random_walk,51,0,60.5,,astar,2972,True,1996,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",663.0,0,15149.204364046454,,0.042679900744416875,71.60491770750377,149.32439024390243,820.1069196528363,149.09024390243903,135.0,ours,lifelong,21,0,50,60,54.48114920873194,12882.46983406134,20,3093,b5fc729c9e6b64942396b2e663a99e63900ea87b14c3a2aa4e0e6d3746028073,107,1,236.0,472,7,5,0,10.0,2,ok,2000,86.0,61127,greedy,0.9927360774818402,0.205,2000,413,3589,0,2000,472,2000,0.03589,148.1364,3482
3,lacam_official,True,40,20,1,congestion_avoidance,0,1609,,0,0,0,priority,1609,25,0,,allocator_comparison_fov3_safe1,3,0,106,lacam_official,True,40,random_walk,318,0,53.0,0.5,astar,17281,True,1978,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",560.0,0,12511.30630588159,5,0.10542844324809332,758.2335259191459,156.8744561839652,6532.654745165996,154.5208203853325,145.0,ours,lifelong,294,0,200,60,1146.7727374983951,11923.91328298254,20,17387,1017b0f99eea6a99d324e477e52bd8264eee703672daf022721091fac3f89fe9,2774,1,1276.5,2553,3,61,0,10.0,0,ok,2000,235.0,248624,congestion_avoidance,0.9787104622871047,0.8045,2000,1644,44824,0,2000,2553,2000,0.11206,1534.1087,42050
3,lacam_official,True,40,20,1,greedy,0,781,,0,0,0,priority,781,25,0,,allocator_comparison_fov3_safe1,3,0,124,lacam_official,True,40,random_walk,107,0,62.0,,astar,4813,True,1995,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",661.0,0,13880.216707009822,,0.14731285988483686,86.44300180952996,156.5134443021767,664.5461715205813,154.52752880921895,144.0,ours,lifelong,90,0,100,60,92.74103350471705,94.00098187616088,20,4937,3ff9f0ea81e032d0c6f4d392f80fbaf8b9345987f0668e0ba26bc6d31c396aff,256,1,518.5,1037,1,6,0,10.0,0,ok,2000,307.0,120686,greedy,0.9811557788944724,0.3905,2000,796,15319,0,2000,1037,2000,0.076595,181.7294,15063
3,lacam_official,True,40,20,1,congestion_avoidance,0,1598,,0,0,0,priority,1598,26,0,,allocator_comparison_fov3_safe1,3,0,105,lacam_official,True,40,random_walk,253,0,52.5,0.5,astar,18310,True,1998,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",673.0,0,12203.877459978685,5,0.06910946196660482,769.6627400692087,161.7171464330413,7274.086211894506,159.98873591989988,151.0,ours,lifelong,289,0,200,60,1064.6028616582043,11833.845239225775,20,18415,3af99d5bc69afce19b8c71645233eda75ab48d80532be90ac71e0d390d7f2123,2259,1,1043.5,2087,2,68,0,10.0,0,ok,2000,149.0,255662,congestion_avoidance,0.9809699201964396,0.799,2000,1629,44722,0,2000,2087,2000,0.111805,1556.5035,42463
3,lacam_official,True,40,20,1,greedy,0,405,,0,0,0,priority,405,6,0,,allocator_comparison_fov3_safe1,3,11,122,lacam_official,True,40,random_walk,84,0,61.0,,astar,2695,True,1988,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",440.0,11,15173.731483984739,,0.049107142857142856,121.51381069154013,145.22962962962964,1626.8551664094853,144.6716049382716,133.0,ours,lifelong,34,0,50,60,58.96971168695017,15139.51288628159,20,2817,3bc05f2d6eaa76e2ecdeec2db36a8c030124f3f2e066242ec3623fccb551d15d,166,1,340.5,681,8,2,0,10.0,11,ok,2000,99.0,58592,greedy,0.9902200488997555,0.2025,2000,409,4133,0,2000,681,2000,0.04133,247.8658,3967
