applied_fov_radius,applied_global_solver,applied_hard_safety,applied_horizon,applied_replan_every,applied_safety_radius,applied_task_allocator,assignments_broken,assignments_kept,collisions_agent_agent,collisions_agent_exogenous,collisions_agent_human,communication_mode,completed_tasks,deadlock_count,delay_events,error_msg,experiment,fov_radius,global_replans,global_solver,hard_safety,horizon,human_model,human_passive_wait_steps,immediate_assignments,intervention_rate,lambda_conflict,local_planner,local_replans,log_violations_timeline,makespan,map_path,map_to_human_model,max_flowtime,max_planning_time_ms,max_rounds,mean_decision_time_ms,mean_flowtime,mean_planning_time_ms,mean_service_time,median_flowtime,method,mode,near_misses,num_agents,num_humans,p95_decision_time_ms,p95_planning_time_ms,replan_every,replans,run_id,safe_wait_steps,safety_radius,safety_violation_rate,safety_violations,seed,solver_errors,solver_partial_returns,solver_timeout_s,solver_timeouts,status,steps,sum_of_costs,task_allocator,task_completion,throughput,throughput_timeline_len,total_released_tasks,total_wait_steps,violations_agent_attributable,violations_agent_timeline_len,violations_exogenous_attributable,violations_exogenous_timeline_len,wait_fraction,wall_clock_s,yield_wait_steps
3,lns2,True,40,20,1,congestion_avoidance,0,1590,0,0,0,priority,1590,15,0,,scaling_humans_fov3_safe1,3,111,lns2,True,40,random_walk,488,0,55.5,0.5,astar,20021,True,1993,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",555.0,1384.417110006325,5,810.140438660048,167.45974842767296,463.0018709875593,163.81572327044026,157.0,ours,lifelong,0,200,75,1799.0911085682455,935.1403469918296,20,20132,4d555c9da9436d1dc16fa833b972f5a63fcf7d63f2bb76d504a1789be5fa540b,2696,1,2000.0,4000,1,62,0,10.0,0,ok,2000,260467,congestion_avoidance,0.977859778597786,0.795,2000,1626,44137,0,2000,4000,2000,0.1103425,1651.9575,41441
3,lns2,True,40,20,1,congestion_avoidance,0,1617,0,0,0,priority,1617,27,0,,scaling_humans_fov3_safe1,3,106,lns2,True,40,random_walk,329,0,53.0,0.5,astar,23489,True,1995,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",780.0,2382.34761194326,5,736.4787769968389,175.75448361162645,544.3459858366657,172.1960420531849,165.0,ours,lifelong,0,200,75,1604.6215835609473,1051.4285597309936,20,23595,17b26da80502a11674b483e998d30a1785624feed58bc15a57b19e72d743df51,3372,1,1209.5,2419,4,77,0,10.0,0,ok,2000,278441,congestion_avoidance,0.9723391461214672,0.8085,2000,1663,53022,0,2000,2419,2000,0.132555,1504.556,49650
3,lns2,True,40,20,1,congestion_avoidance,0,1577,0,0,0,priority,1577,26,0,,scaling_humans_fov3_safe1,3,109,lns2,True,40,random_walk,356,0,54.5,0.5,astar,18780,True,1991,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",970.0,1607.9201119719073,5,947.3423436419107,155.7983512999366,529.4802020434205,154.1572606214331,143.0,ours,lifelong,0,200,75,2028.889876900939,1230.2291516214602,20,18889,b8e3eb781775b716e1f5d57f1f7bbb361a591ef889a724d04df1391ce8ebe020,6203,1,1597.5,3195,2,67,0,10.0,0,ok,2000,243106,congestion_avoidance,0.9680785758133824,0.7885,2000,1629,43912,0,2000,3195,2000,0.10978,1926.2282,37709
3,lns2,True,40,20,1,congestion_avoidance,0,1589,0,0,0,priority,1589,3,0,,scaling_humans_fov3_safe1,3,109,lns2,True,40,random_walk,339,0,54.5,0.5,astar,21296,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",593.0,1384.2540039913729,5,740.107180898427,171.2511013215859,438.92266129895427,170.04845814977975,158.0,ours,lifelong,0,200,75,1723.636951955268,799.3105994071811,20,21405,7aa17c62de2e03bab9cc93e26423c8fcc3692ceb04d38cc8f4840afef16b58d3,2117,1,1510.5,3021,5,69,0,10.0,0,ok,2000,270207,congestion_avoidance,0.9857320099255583,0.7945,2000,1612,43493,0,2000,3021,2000,0.1087325,1511.8947,41376
3,lns2,True,40,20,1,congestion_avoidance,0,1614,0,0,0,priority,1614,11,0,,scaling_humans_fov3_safe1,3,104,lns2,True,40,random_walk,398,0,52.0,0.5,astar,19743,True,1990,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",694.0,1052.0195120479912,5,702.960446281475,172.80297397769516,424.77540302990326,171.03903345724908,161.0,ours,lifelong,0,200,75,1675.3682458540422,766.9905688206197,20,19847,3f71cf7ada17cca04b43b75efb1be05fb4cd3480fbb2eeb3f68a9d0522d25269,1588,1,1639.5,3279,7,56,0,10.0,0,ok,2000,276057,congestion_avoidance,0.9883649724433557,0.807,2000,1633,49658,0,2000,3279,2000,0.124145,1437.4344,48070
3,lns2,True,40,20,1,congestion_avoidance,0,1608,0,0,0,priority,1608,18,0,,scaling_humans_fov3_safe1,3,102,lns2,True,40,random_walk,382,0,51.0,0.5,astar,20228,True,1994,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",602.0,1479.6368520474061,5,766.8976450558985,166.24067164179104,491.24556063678955,165.7636815920398,151.5,ours,lifelong,0,200,75,1697.0581475005017,988.1802738527759,20,20330,5ed3fbeb177bfe180a23d45aa4c74637f912c879bed7c293eaa153cc95653178,2312,1,1599.0,3198,6,62,0,10.0,0,ok,2000,266548,congestion_avoidance,0.9733656174334141,0.804,2000,1652,47651,0,2000,3198,2000,0.1191275,1565.5174,45339
3,lns2,True,40,20,1,congestion_avoidance,0,1543,0,0,0,priority,1543,4,0,,scaling_humans_fov3_safe1,3,103,lns2,True,40,random_walk,396,0,51.5,0.5,astar,21369,True,1994,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",699.0,1347.6488270098343,5,796.3635249827057,170.2799740764744,470.8963002867147,168.48088139987038,163.0,ours,lifelong,0,200,75,1950.9793758625162,849.8706210753879,20,21472,cbcf1d6dccce45cbea02e3f464a2918afe1816385f26593960994b576cd3f6bf,2807,1,1597.0,3194,8,81,0,10.0,0,ok,2000,259966,congestion_avoidance,0.9929214929214929,0.7715,2000,1554,43685,0,2000,3194,2000,0.1092125,1624.3372,40878
3,lns2,True,40,20,1,congestion_avoidance,0,1551,0,0,0,priority,1551,25,0,,scaling_humans_fov3_safe1,3,114,lns2,True,40,random_walk,282,0,57.0,0.5,astar,18324,True,1993,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",576.0,1600.2201039809734,5,775.8576454360154,170.54416505480336,463.03944392824184,167.56028368794327,159.0,ours,lifelong,0,200,75,1868.3087426179554,1021.1538673553146,20,18438,dfe065d2c730ec2e3b6d10fa8a3f8b44eafce5d1357f32049572ef8dcea012de,2183,1,1318.0,2636,9,51,0,10.0,0,ok,2000,259886,congestion_avoidance,0.9797852179406191,0.7755,2000,1583,46614,0,2000,2636,2000,0.116535,1583.7179,44431
3,lns2,True,40,20,1,congestion_avoidance,0,1593,0,0,0,priority,1593,13,0,,scaling_humans_fov3_safe1,3,122,lns2,True,40,random_walk,422,0,61.0,0.5,astar,24559,True,1994,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",527.0,1837.0603680377826,5,776.9241739271674,171.9127432517263,446.8950275703883,169.88010043942248,163.0,ours,lifelong,0,200,100,1582.5550374691375,801.6770990216169,20,24681,bb2b342d9c595a492babe0e3615288faac757784cb2bdc7bb214cefbf863c656,2863,1,1795.5,3591,0,71,0,10.0,0,ok,2000,270619,congestion_avoidance,0.976701410177805,0.7965,2000,1631,44359,0,2000,3591,2000,0.1108975,1585.4418,41496
3,lns2,True,40,20,1,congestion_avoidance,0,1586,0,0,0,priority,1586,18,0,,scaling_humans_fov3_safe1,3,118,lns2,True,40,random_walk,486,0,59.0,0.5,astar,22782,True,1994,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",670.0,1542.5659320317209,5,766.9470432279049,172.92749054224464,474.1801330681606,170.37074401008826,161.0,ours,lifelong,0,200,100,1589.831311738817,1000.2292794117236,20,22900,56a006b27ff0a7fe20d1fc83e9aa9d0d06fb368a7678a8d8e38d317a5004ab7f,2454,1,1869.5,3739,1,63,0,10.0,0,ok,2000,270208,congestion_avoidance,0.976,0.793,2000,1625,47253,0,2000,3739,2000,0.1181325,1565.7178,44799
3,lns2,True,40,20,1,congestion_avoidance,0,1599,0,0,0,priority,1599,3,0,,scaling_humans_fov3_safe1,3,110,lns2,True,40,random_walk,416,0,55.0,0.5,astar,26109,True,1995,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",686.0,1253.0789070297033,5,740.7461772670504,178.68855534709192,534.243901048533,176.74921826141338,164.0,ours,lifelong,0,200,100,1617.820837162435,1031.574357417412,20,26219,a20afa88b2f3d4791456119807f250644b53e5b475a9d07abfaec33013689326,2609,1,1634.5,3269,2,81,0,10.0,0,ok,2000,282622,congestion_avoidance,0.9827904118008605,0.7995,2000,1627,45629,0,2000,3269,2000,0.1140725,1513.3103,43020
3,lns2,True,40,20,1,congestion_avoidance,0,1595,0,0,0,priority,1595,13,0,,scaling_humans_fov3_safe1,3,118,lns2,True,40,random_walk,401,0,59.0,0.5,astar,26924,True,1988,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",693.0,2569.0750470384955,5,722.9535102958907,181.64702194357366,566.1191587786237,177.976802507837,165.0,ours,lifelong,0,200,100,1648.5735266585834,1056.6652508859981,20,27042,bb02c966c42cd809bb89d66c2e2171a7eb0f6612a8be0e0a21219d5276c00681,3104,1,1715.5,3431,3,76,0,10.0,0,ok,2000,283873,congestion_avoidance,0.9749388753056235,0.7975,2000,1636,48722,0,2000,3431,2000,0.121805,1477.6227,45618
3,lns2,True,40,20,1,congestion_avoidance,0,1631,0,0,0,priority,1631,12,0,,scaling_humans_fov3_safe1,3,114,lns2,True,40,random_walk,496,0,57.0,0.5,astar,27870,True,1984,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",582.0,1898.41812197119,5,729.0850572080235,180.3169834457388,599.8106441427872,177.51747394236665,172.0,ours,lifelong,0,200,100,1652.3574458959044,1206.7715835932172,20,27984,b61f761f4ff08d6aad524ee924867beb36189cd31b8b9ae88864bb3f040db10a,3365,1,1932.0,3864,4,85,0,10.0,0,ok,2000,289531,congestion_avoidance,0.9819385912101144,0.8155,2000,1661,45625,0,2000,3864,2000,0.1140625,1489.8067,42260
3,lns2,True,40,20,1,congestion_avoidance,0,1612,0,0,0,priority,1612,8,0,,scaling_humans_fov3_safe1,3,119,lns2,True,40,random_walk,321,0,59.5,0.5,astar,28018,True,1993,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",727.0,1260.6408110586926,5,670.5493001317955,188.74813895781637,532.0464498285173,187.50434243176178,172.0,ours,lifelong,0,200,100,1464.0713188040536,998.9497018512337,20,28137,05eccf8dd6675aae88e0ff63f0509a0670769a4333197f31f5d29d791ac16c59,2773,1,1525.5,3051,6,73,0,10.0,0,ok,2000,302257,congestion_avoidance,0.9751966122202057,0.806,2000,1653,53119,0,2000,3051,2000,0.1327975,1372.9637,50346
3,lns2,True,40,20,1,congestion_avoidance,0,1580,0,0,0,priority,1580,5,0,,scaling_humans_fov3_safe1,3,118,lns2,True,40,random_walk,316,0,59.0,0.5,astar,28442,True,1998,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",663.0,1511.712384992279,5,678.6212768275291,192.16582278481013,541.2904729275427,189.0253164556962,182.0,ours,lifelong,0,200,100,1572.7845025423446,962.5172093801658,20,28560,09b14bbaa358dc3e50d9d978d9a56e02c4eb6858883fd06e41989854863e4dc6,3338,1,1439.0,2878,5,84,0,10.0,0,ok,2000,298660,congestion_avoidance,0.9771181199752629,0.79,2000,1617,49368,0,2000,2878,2000,0.12342,1389.0264,46030
