solver,map,num_agents,num_humans,seed,replan_idx,status,solver_wall_ms,end_to_end_wall_ms,plan_makespan,plan_first_agent_distinct_cells,error_msg,source_config
lacam_official,random-64-64-10,70,20,0,2,error,12466.0,12754.832897,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,random-64-64-10,50,20,2,0,error,13711.0,14092.481402,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,random-64-64-10,50,20,2,1,error,13840.0,14240.124572,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,random-64-64-10,50,20,2,2,error,13475.0,13867.091604,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,random-64-64-10,80,20,0,0,complete,2.0,9.663262,21,21,,baseline_comparison_v2
lacam_official,random-64-64-10,80,20,0,1,complete,3.0,11.478112,21,21,,baseline_comparison_v2
lacam_official,random-64-64-10,80,20,0,2,complete,3.0,10.863845,21,21,,baseline_comparison_v2
lacam_official,random-64-64-10,60,20,2,0,error,12899.0,13211.034374,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,random-64-64-10,60,20,2,1,error,13012.0,13340.552095,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,random-64-64-10,60,20,2,2,error,12881.0,13207.61125,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,random-64-64-10,70,20,1,0,error,12702.0,13015.830387,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,random-64-64-10,70,20,1,1,error,12754.0,13068.627778,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,random-64-64-10,70,20,1,2,error,12857.0,13176.046854,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,random-64-64-10,90,20,0,0,complete,2.0,10.721774,21,21,,baseline_comparison_v2
lacam_official,random-64-64-10,90,20,0,1,complete,3.0,11.980919,21,21,,baseline_comparison_v2
lacam_official,random-64-64-10,90,20,0,2,complete,3.0,13.152956,21,21,,baseline_comparison_v2
lacam_official,random-64-64-10,70,20,2,0,error,12516.0,12817.633771,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,random-64-64-10,70,20,2,1,error,12668.0,12976.006811,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
